timestamp,speaker,text
00:14:06,Milchick,Great.
00:14:12,Milchick,"No trust fall today, Irv."
00:14:16,Irving,Right.
00:14:26,Helly,No. No.
00:14:35,Helly,"Hello, I’m Helly. I’ve been at Lumon for, like…ten hours total, and…"
00:14:44,Helly,"I’m sorry, I don’t know anything about myself."
00:14:47,Milchick,"Sure you do, Helly."
00:14:50,Helly,"I really don’t. I guess I went home last night, but I don’t know if home is a house, or an apartment, or if I live with a family…"
00:14:57,Dylan,"I like to think my Outie lives on, like, a riverboat."
00:15:02,Helly,"I’m sorry, Outies are…"
00:15:03,Mark,They’re us on the outside.
00:15:06,Milchick,You saw yours yesterday in the video.
00:15:08,Helly,Right. I actually have a few things to say to her. Can I record something back?
00:15:14,Milchick,"So, what you’ll find here is that communication between selves is pretty curtailed."
00:15:18,Helly,"So, what if I write her a note?"
00:15:20,Milchick,"Fortunately, the elevators are equipped with something called “code detectors.” So messages can’t be passed through."
00:15:27,Mark,"Yeah… They’re like metal detectors for written symbols. A Lumon original, apparently."
00:15:31,Milchick,That’s right. Right.
00:15:33,Helly,"Sure. Okay, well what if I…"
00:15:34,Milchick,"I don’t think you’re quite getting the game here, Helly. May I?"
00:15:42,Milchick,"Guys, this is Helly. She’s thirty years old, she’s allergic to almonds and has weak enamel. At 5′6″, she’s the fourth tallest person in your office, and her hair is what we call shoulder-length. And seeing her here with you all, I’d say she most definitely has a family."
00:16:06,Mark,"Wow. Well, that’s a lot to follow. So, I’ll just say that I’m Mark. Been with Lumon about two years, and I absolutely love this game."
00:16:20,Milchick,"Nice try, pal, but you said that last time."
00:16:24,Mark,"Fair enough. Well, I…I broke protocol this morning."
00:16:43,Mark,"I was dusting the old group photos, the ones with Petey, and it just…made me feel sad. And, I guess, worried that I won’t be able to run MDR like he did."
00:17:00,Dylan,That tracks. I have similar worries.
00:17:03,Mark,"So I…took ’em from the cubicles and put ’em in the storage closet, which we’re not supposed to do."
00:17:13,Irving,I recall this. I objected.
00:17:19,Milchick,"Thank you for telling me, Mark. I actually find your reaction sweet. Though, it is puzzling you have an outburst like this for Petey, and not for, say, Carol D."
