timestamp,speaker,text
00:00:17,Mark,What?
00:00:18,Cobel,"I said, “Are you all right?”
Mark: Yeah, I’m fine."
00:00:22,Cobel,Maybe you should talk to your sister. It’s an important decision.
00:00:26,Mark,"My sister?
Cobel: Yes."
00:00:30,Cobel,"Mark?
Mark: Yeah."
00:00:31,Cobel,Are you sure you’re okay?
00:00:34,Mark,"Yes. I’m sorry, I just… I got a little woozy and then… I’m gonna stop by the bathroom."
00:00:42,Cobel,Uh-uh. I think it’s the other way.
00:00:49,Mark,Right.
00:01:36,Natalie,I don’t know if I hate senators or congressmen more.
00:01:41,Natalie,How many of those have you had?
00:01:43,Helly,Just this one.
00:01:44,Natalie,Good. We need you nimble. We gotta get down there. You’re on in 20.
00:01:48,Natalie,I was on with the Board earlier. They’re really grateful for this.
00:01:52,Natalie,"Gabby.
Gabby: Natalie, hello."
00:01:55,Gabby,Hi.
00:01:57,Natalie,"Gabby, this is Helena Eagan."
00:02:01,Gabby,"My gosh. Helena, so good to finally meet you."
00:02:08,Helly,Likewise.
00:04:13,Dylan,"This better be working, assholes."
00:04:34,Mark,Where am I? Where am I?
00:04:46,Devon,"Mark. You okay, milady?"
00:04:50,Devon,"So, Rebeck smells weird."
00:04:52,Mark,Rebeck smells weird?
00:04:54,Devon,"Yeah, she was making chewing noises, but she was not chewing. Just be prepared ’cause you might have to share a book with her."
00:05:00,Mark,"A book, right."
00:05:02,Devon,The one you forgot to bring even though I did remind you.
00:05:04,Mark,"Right. Yeah, I’m sure… Sorry."
00:05:06,Devon,That’s okay. Okay. Okay.
00:05:12,Mark,How’s our baby?
00:05:15,Devon,Our… I’m gonna assume you mean that in the “it takes a village” sense. And she’s good. She’s hungry.
00:05:21,Devon,I wanna have the life change talk. I just need to pump before I die.
00:05:25,Devon,"I’ll be really fast. Okay.
Mark: Okay."
00:06:12,Irving,Hey. Hi. Hi.
00:06:26,Irving,“Radar.”
00:06:28,Patton,What’s the thesis?
00:06:30,Danise,I agree. It’s very confused.
00:06:32,Patton,"Mark, hello."
