timestamp,speaker,text
00:00:12,Mark,Who are you?
00:00:16,Reghabi,Come with me.
00:01:11,Reghabi,You could’ve thrown away Petey’s phone weeks ago. Why didn’t you?
00:01:15,Mark,"I’m sorry, just… Who are you?"
00:01:17,Reghabi,I’m the one who helped your friend.
00:01:20,Mark,Helped? You mean reintegration? It killed him.
00:01:23,Reghabi,The procedure didn’t kill Petey. If he had followed my post-op instructions and not simply run away at the first sign of sickness…
00:01:29,Mark,"So, you… You’re a doctor?"
00:01:33,Reghabi,"I put that chip in your head, and I’m still the only one who can deactivate it."
00:01:46,Mark,Maybe I don’t want it deactivated.
00:01:49,Reghabi,"Right. Well, maybe your Innie does."
00:01:52,Reghabi,"You wonder what he thinks about all this, don’t you? You wonder if he’s happy?"
00:01:57,Reghabi,"I hate that term, “Innie.” So infantilizing."
00:02:01,Reghabi,"Then again, you’ve been severed for two years, right? So your Innie really is still just a baby."
00:02:08,Mark,"My Innie lives his own life and, as a result, I get to live mine."
00:02:15,Reghabi,"But he only exists because of you. And for all intents and purposes, he is you."
00:02:23,Reghabi,"Do you really think he’s different down there? Combs his hair differently, laughs at different jokes?"
00:02:30,Reghabi,"Maybe he loves it, you’re right. But maybe he doesn’t. Maybe he dreams every day about clawing his way to the surface."
00:02:42,Reghabi,But you wouldn’t know. You’ll never know.
00:02:49,Reghabi,"You brought him into this world without his permission, based on your own desire for emotional convenience."
00:03:01,Mark,I’m not a bad person.
00:03:04,Reghabi,I think you wanna do what’s right. Both of you.
00:03:14,Graner,Mr. Scout.
00:03:19,Mark,Do I know you?
00:03:21,Graner,We work together. Down there.
00:03:28,Graner,"You having a chat with someone, Mark?"
00:03:34,Graner,It’s okay. I’m a friend.
00:03:38,Mark,Shit! What the fuck are you doing?
00:03:46,Reghabi,"Grab his arms.
Mark: What?"
00:03:48,Reghabi,Come here. His arms.
00:03:54,Mark,"Oh, my God. Oh, my God. Oh, fuck! Oh, my God. Fuck. Oh, God."
00:04:07,Mark,I work with him.
00:04:08,Graner,"No, you don’t."
00:04:11,Reghabi,He’s Doug Graner. Head of security on the severed floor.
00:04:15,Mark,"Security? Oh, my God."
00:04:18,Mark,"Okay, I’m gonna get sick. I need to throw up."
00:04:20,Mark,"I’m gonna throw up right now.
Reghabi:  Don’t! Don’t! Don’t!"
00:04:24,Reghabi,Your DNA’s in that!
00:04:30,Reghabi,"Look, Graner’s security card. Full access, and it can’t be tied to anyone. Take it to work tomorrow. He’ll know what to do."
00:04:40,Mark,Who’ll know what to do?
00:04:41,Reghabi,You.
00:04:43,Reghabi,Give me the phone. Petey’s phone. Give it to me. I’ll take care of this.
00:04:51,Reghabi,"Go home, get rid of your clothes. Go now."
00:05:03,Reghabi,"I’ll be in touch. It’s gonna be okay. We’ll finish what Petey started, Mark."
00:05:10,Reghabi,Now get the fuck out of here!
00:08:09,Mark,"Oh, hey.
Alexa: Hey."
00:08:10,Mark,Just getting some water. Do you need anything?
00:08:13,Alexa,Where were you?
00:08:15,Mark,"Who, me?"
00:08:17,Alexa,"Yeah.
Mark: Just…"
00:08:19,Alexa,I heard the car.
00:08:22,Mark,You heard a car?
00:08:32,Alexa,You’re being weird.
00:08:36,Mark,Maybe it was just a dream.
00:08:41,Alexa,"I’ve been up for an hour, and you weren’t here."
00:08:48,Mark,"Okay, just…"
00:08:52,Mark,"I’m sorry, I…I just needed to drive a little."
00:09:01,Alexa,Are you okay?
