timestamp,speaker,text
00:13:34,Irving,Mark used to find it funny to interrupt Petey’s announcements. With gas having.
00:13:40,Mark,"Okay, quiet down, all. I’m Mark, your new announcements person. Just a couple things here."
00:13:51,Dylan,Why are you standing weird? Stand normal.
00:13:55,Mark,I’m— I’m standing great.
00:13:57,Helly,Are you uncomfortable? We could all look away?
00:14:00,Mark,"Okay, there’s been some garbage in the recycling. Please, everybody, don’t do that."
00:14:08,Mark,"As a reminder, Post-it Notes are not to be put on faces. They clog your Outie’s pores."
00:14:15,Dylan,"That one’s about me. I do this beloved character, Sticky Head."
00:14:18,Mark,"Also, please refrain from boasting about previously earned waffle parties?"
00:14:22,Dylan,Feeling attacked.
00:14:25,Mark,And lastly—
00:14:31,Mark,"Well, I’ve never seen a resignation request get such a quick turnaround."
00:14:36,Helly,Do I have to finish out the day or can I skip out now?
00:14:44,Mark,"Lastly, Helly’s resignation request…was denied."
00:14:53,Helly,"Yeah, no, that can’t be right. My Outie wouldn’t do that."
00:15:01,Mark,"You know, Petey used to say—"
00:15:22,Ricken,"This is so fun. Shall I, you know, tiptoe up and sneak to the door?"
00:15:30,Devon,"He’s at work, baby. It doesn’t matter.
Ricken: How do you know?"
00:15:32,Devon,"Because his car’s not here.
Ricken: Maybe he played hooky."
00:15:34,Devon,Can you go do it? ’Cause I gotta pee.
00:15:36,Ricken,Yes.
00:15:51,Ricken,"Against the door, or to the side?"
00:15:54,Devon,I think either’s really good.
00:15:58,Ricken,"Do you think he’ll be surprised?
Devon: I do."
00:16:00,Ricken,"My babe, I’m gonna put it off to the side."
00:16:03,Devon,Awesome.
00:16:14,Ricken,"Perfect.
Devon: Good."
00:16:15,Ricken,"I mean, it’s perfect.
Devon: Yes."
00:16:24,Ricken,He’s gonna be so excited.
00:16:25,Devon,"Yeah.
Ricken: I hope he comes home early."
00:16:27,Devon,He’s not going to.
00:17:28,Mark,Hey. What’s that? Sudoku?
00:17:31,Petey,It’s nothing.
00:17:33,Mark,What were you drawing?
00:17:34,Petey,"You getting back to work, in cubist form."
00:17:36,Mark,"Kay, two things. How do you know what cubist form is? And what the fuck are you wearing?"
00:17:45,Petey,"Oh, fuck."
00:18:55,Cobel,No.
00:19:22,Cobel,Yes?
00:19:29,Cobel,What did he tell her after the announcement?
00:19:44,Cobel,"No, it’s not so bad."
00:19:52,Cobel,Just mildly aggressive.
00:19:58,Cobel,Did you give her directed praise?
00:20:02,Cobel,Uh-huh. Uh-huh. I’m coming.
00:21:09,Mark,"Hey, Helly?"
00:21:11,Helly,Go away.
00:21:12,Mark,"Are you okay?
Helly: I’m fine."
00:21:14,Mark,"I mean, it’s been, like, 45 minutes."
00:21:21,Helly,I’m using the bathroom.
00:21:23,Mark,Okay. It’s just— It has been a while.
00:21:27,Helly,"I’m fine, Mark.
Mark: I think I need to come in."
00:21:30,Mark,"That’s— Okay?
Helly: No!"
00:21:33,Mark,"I am going to come in, so get ready. Do the things you need to do ’cause I’m comin’ in."
00:21:38,Helly,No!
00:21:39,Mark,"Okay, here I come. I’m sorry.
Helly: Mark, no! I’m not decent!"
00:21:41,Helly,"Do— Jesus.
Mark: I’m sorry. I’m—"
00:21:46,Mark,"Writing the note directly on your skin. Well, unfortunately, the detectors can pick up lettering anywhere."
00:21:51,Helly,Does this look like lettering to you?
00:21:53,Mark,"Well, if you put your arms together."
00:21:58,Mark,"Not bad. I thought you were starting to, like, be okay here."
00:22:04,Helly,"What, ’cause I did the numbers thing?"
00:22:06,Mark,"Well, you got a win. You know, a lot of people find joy in that."
00:22:09,Helly,It literally causes fear.
00:22:11,Mark,That’s just one subset of numbers. The others are more comforting—
00:22:14,Helly,"Mark, I don’t wanna work here with you. So don’t burst into the bathroom with your pathetic boss voice on and try to convince me that I do."
00:22:24,Mark,"Okay, I’ll give you five minutes to scrub your arms."
00:22:26,Helly,Or what?
00:22:29,Mark,Do you want Graner to use the bad soap?
00:22:33,Helly,There’s bad soap?
00:22:39,Helly,"Thanks, boss. Yeah, I fucking love working here."
00:22:44,Irving,"Mark.
Mark: Irv."
00:22:45,Irving,I was listening at the door. I heard it all.
00:22:47,Mark,"Okay.
Irving: I am troubled by you having high-stress exchanges like that so fresh off your food poisoning."
00:22:53,Mark,It’s fine.
00:22:54,Irving,The loathing with which she spoke to you.
00:22:57,Mark,"Well, acclimating takes time."
00:22:58,Irving,And guidance.
00:23:01,Mark,"What’s on your mind, Irving?"
00:23:05,Irving,"Dylan was going on all yesterday about incentives, pencil erasers and waffle parties, as though that’s why we’re here. That’s not why we’re here. If it’s a deeper meaning she craves, she should see the Perpetuity Wing."
00:23:21,Mark,She can read about all that stuff in the handbook.
00:23:23,Irving,You know it’s different to be there. To see it.
00:23:29,Mark,"It just seems premature. I mean, that place is a lot."
00:23:31,Irving,Correct. That place is everything.
00:23:41,Milchick,How’d the check go?
00:23:42,Cobel,"There was a package left at his door from someone. Open it, would you?"
00:23:49,Cobel,"Oh, God.
Milchick: Is this the brother-in-law?"
00:23:51,Cobel,Ricken. His fifth book.
00:23:57,Milchick,“Chapter 12: On Learning to Be Emotionally Nude in Front of My Wife.”
00:24:01,Cobel,"Check it for messages, just to be safe."
00:24:04,Milchick,Mark.
00:24:07,Milchick,"Can I help you?
Mark: Does she have a moment?"
00:24:09,Milchick,Did you fill out an official request for supervisory interaction?
00:24:14,Mark,"No, I—
Cobel: It’s fine. Come in."
00:24:16,Mark,Sorry. I can fill out the form.
00:24:19,Cobel,What is it? Get the door.
00:24:28,Mark,Irving thought we should take Helly to the Perpetuity Wing today.
00:24:31,Cobel,"Well, it’s a good thing I made Irving department chief."
00:24:34,Mark,Sorry. I think I should take Helly and the team to the Perpetuity Wing.
00:24:40,Cobel,And have you filled out a common-space reservation slip?
00:24:46,Mark,"No, I—
Cobel: Mark."
00:24:48,Mark,"I’m sorry. I’ve just been— I don’t know. It’s been weird since Petey left. I mean, you know, he was— He set the tone."
00:25:02,Cobel,"If Petey were the tone-setter you’re lionizing him as, he’d still be here."
00:25:12,Mark,What does that mean?
00:25:14,Cobel,Are you gonna make me throw my mug at you?
00:25:19,Mark,I— Why would you—
00:25:22,Cobel,"Get MDR to its numbers.
Mark: Okay."
00:25:28,Cobel,Mark?
00:25:31,Cobel,What I just did was something I knew that you could handle and grow from. It was very painful for me. I hope that you’ll let it help you.
00:25:50,Mark,Open or closed?
00:25:58,Cobel,Both.
00:26:03,Mark,I’ll just—
00:26:09,Dylan,My delts are embarrassingly good today. My Outie does muscle shows for sure.
00:26:15,Irving,"If your Outie did muscle shows, you wouldn’t have to work here."
00:26:17,Dylan,"I’m sorry, do you know how much muscle shows pay? No, none of us can know that."
00:26:21,Irving,"I imagine it’s a tiered system. Perhaps there are monetary prizes for gold, silver and bronze."
00:26:27,Dylan,No. My guess is that they do it piecemeal per muscle. So…
00:26:31,Irving,"No, I don’t think so.
Dylan: Best delt, 30 bucks."
00:26:34,Dylan,"Best ab, 20 bucks. Biceps are a little flashier, 75 bucks."
00:26:38,Irving,I would think lats carry a high value. They’re considered very attractive in muscle-building circles. And in society at large.
00:26:44,Dylan,"Lats are bullshit, dude—"
00:26:46,Irving,"The center of a good physique.
Dylan: You are alone on this one, Irv…"
00:26:49,Irving,"You’ve never noticed my lats?
Dylan: …I assure you. Never once."
00:26:51,Irving,You don’t understand why my posture’s ramrod straight. You see how…
00:27:04,Mark,Thirsty?
00:27:09,Mark,"Hey, just in case you find this relevant for some reason, the code detectors can read messages hidden inside the body as well. Also, when that happens, it’s Milchick’s job to extract the message from you. And when he asks how long ago you ingested it, I really can’t recommend honesty enough. It’s easier for you both if he knows which end to start from."
00:27:50,Mark,Another good try though.
00:27:56,Mark,Go shut down your workstation. We’re taking a trip.
00:27:58,Dylan,The power is in your calves.
00:28:00,Irving,"…and it’s always been that way. I can tell you that right now, young boy."
00:28:05,Irving,All eight CEOs have been of the Eagan lineage. A line dating back to the founder.
00:28:09,Irving,"I have a mnemonic poem to help you remember their names. I authored it myself, and of course, it falls outside corporate canon, and it’s poetically imperfect, to be sure. There’s a slant rhyme in the second verse. of “Ambrose” to “ban those,” which was necessary to further the narrative, but regrettable."
00:28:26,Irving,Ambrose is sometimes unfairly maligned as a black sheep in the annals of the family.
00:28:30,Helly,What’s this?
00:28:31,Irving,"And it certainly wasn’t my intent to slight him further,"
00:28:34,Irving,"but I think you’ll find…
Helly: “Eagan Bingo”?"
00:28:37,Dylan,Hey. Eagan Bingo.
00:28:38,Mark,"We shouldn’t, right? This—
Irving: …for when we arrive…"
00:28:42,Helly,"Hey, what the hell is Eagan Bingo?"
00:28:44,Dylan,"It’s how you don’t die of boredom in the perpetuity wing. And come on, it’ll be an excellent opportunity for everyone except Irv to bond."
00:29:02,Mark,Optics and Design.
00:29:04,Burt,Macrodata Refinement.
00:29:08,Irving,Burt.
00:29:09,Burt,Hi. I trust that your session was good.
00:29:13,Irving,"Great, very restorative."
00:29:15,Mark,Wa— You two know each other?
00:29:16,Irving,"We were just admiring some Lumon artwork together, very briefly."
00:29:21,Burt,"Remember, we’ll have those new handbook totes soon."
00:29:24,Irving,So exciting.
00:29:25,Dylan,Thanks for the tip. You got some business or are you just out for a fucking stroll?
00:29:28,Mark,"Dylan.
Dylan: What? I just. I just. I think you guys are cool,"
00:29:30,Dylan,and I’m just wondering what you’re up to. It’s rare seeing you out of your hole.
00:29:34,Felicia,Egg drop challenge in the Team-building Space. Tight department like us gotta keep our synergy up.
00:29:40,Dylan,Egg drop challenge. You buy this fucking shit?
00:29:43,Felicia,"And what are you guys doing?
Burt: Felicia."
00:29:44,Mark,"Perpetuity wing visit. This is Helly, our new refiner."
00:29:48,Irving,"This is—
Burt: Welcome, Helly."
00:29:50,Burt,"Well, we should get back. Can’t leave the nest empty."
00:29:56,Mark,"Good to see you, O&D."
00:30:00,Dylan,Those eggs look like shit.
00:30:07,Mark,"Irving, come on."
00:30:16,Cobel,Seth?
00:30:23,Cobel,Natalie.
00:30:24,Natalie,"Harmony, hello."
00:30:27,Cobel,I wasn’t expecting— Is this about Helena?
00:30:31,Natalie,"No, this is about Peter Kilmer. And I should tell you that the Board is joining us."
00:31:03,Natalie,The Board would like you to speak first.
00:31:05,Cobel,"Oh, yes. Of course."
00:31:07,Cobel,Salutations.
00:31:15,Cobel,"So, the search for Kilmer continues. I will say this. Not to be alarmist, but prior to his departure, there were some troubling signs of possible… reintegration."
00:31:47,Natalie,"Okay. So, the Board is conveying pretty strongly that the severance procedure is provenly irreversible."
00:31:56,Cobel,Yes—
00:31:57,Natalie,And that this knowledge should be a given for a person managing a severed floor.
00:32:01,Cobel,"Yes, of course."
00:32:02,Natalie,"While, of course, getting MDR to their projected numbers by the quarterly deadline in three weeks."
00:32:07,Cobel,"Yes, of course. We are quickly rekindling our yield down here with our nimble new refiner."
00:32:15,Cobel,"And for what it’s worth, I’d like—
Natalie: The Board has concluded the call."
00:32:21,Cobel,"Yes, okay. Thank you."
00:32:26,Cobel,"And may I ask—
Natalie: Goodbye, Harmony."
00:32:34,Helly,"There’s seriously a two-person department? Like, they only ever see each other?"
00:32:37,Irving,"For the most part. It’s lonely, I suspect."
00:32:41,Dylan,And unnatural. Perverse.
00:32:43,Mark,O&D is nice.
00:32:44,Dylan,"No, they’re not. Nor do they share our values. Kier sorted the departments by virtue. Macrodats are clever and true, while O&D’s more cruelty-centered."
00:32:53,Helly,How many departments are there?
00:32:54,Dylan,"Probably 30.
Mark: Around five."
00:32:55,Irving,No one’s quite sure.
00:32:57,Dylan,"O&D tried a violent coup on the others decades ago, and that’s why they reduced them down to two. And that’s why they keep us all so far apart now."
00:33:03,Irving,That’s an absolute fiction.
00:33:05,Helly,Did they ever kill anyone?
