,timestamp,speaker,text,talking_to
109,00:18:02,Felicia,It's good to see you.,Irving
110,00:18:26,Mark,Her name's Ms. Casey.,Lorne
111,00:18:29,Mark,She's our former Wellness Director.,Lorne
112,00:18:41,Lorne,Wellness…,Mark
113,00:18:48,Lorne,we don't abide such fripperies here.,Mark
114,00:18:55,Helly,"Right. Well, she's been retired, but we believe she may still be on the floor.",Mark
115,00:18:59,Mark,Are you sure you don't know her?,Helly
116,00:19:07,Lorne,Maybe you should take that page of paper and be on your way.,Mark
117,00:19:11,Mark,Not until you've answered my question.,Lorne
118,00:19:17,Helly,Mark.,Lorne
119,00:19:45,Lorne,You should have left.,Helly
120,00:20:05,Dylan,It would be cool to know what this is about.,Gretchen
121,00:20:15,Dylan,"So, like, is it rude to keep asking why you're a kid?",Gretchen
122,00:20:21,Dylan,"I don't mean to impugn. It's just like, are you okay, you know?",Gretchen
123,00:20:26,Dylan,"They're not, like, forcing you to be here, are they?",Gretchen
124,00:20:34,Dylan,"Oh, fuck.",Gretchen
125,00:20:41,Dylan,Why are we going to the security room?,Gretchen
126,00:21:31,Dylan,Wow.,Gretchen
127,00:21:37,Gretchen,Dylan?,Dylan
128,00:21:41,Dylan,Hi.,Gretchen
129,00:21:44,Gretchen,Hi.,Dylan
130,00:21:51,Miss Huang,"Dylan G., through good behavior and output,",Dylan
131,00:21:55,Miss Huang,"you've earned an 18-minute visitation event with your outie's wife,",Dylan
132,00:21:59,Miss Huang,Gretchen G.,Dylan
133,00:22:02,Dylan,Cool.,Miss Huang
134,00:22:04,Miss Huang,Your time begins now.,Dylan
135,00:22:20,Dylan,Should we sit?,Miss Huang
136,00:22:37,Dylan,Nice sack.,Miss Huang
137,00:22:38,Gretchen,Sorry?,Dylan
138,00:22:41,Dylan,Your… The–,Gretchen
139,00:22:44,Gretchen,Thanks. They made me put my stuff in here.,Dylan
140,00:22:51,Dylan,Badass.,Gretchen
141,00:22:53,Gretchen,You really don't know me at all?,Dylan
142,00:22:59,Dylan,"No. Well, I mean, from the photos from just now, but…",Gretchen
143,00:23:06,Gretchen,"Yeah, Seth warned me that this might be weird.",Dylan
144,00:23:11,Dylan,"Who's Seth?
Gretchen: Don't you–",Gretchen
145,00:23:13,Miss Huang,Please refrain from sharing information that may be privileged or sensitive.,Gretchen
146,00:23:18,Miss Huang,Thank you.,Gretchen
147,00:23:20,Gretchen,Okay.,Miss Huang
148,00:23:21,Gretchen,Who is that child?,Miss Huang
149,00:23:23,Miss Huang,Miss Huang.,Gretchen
150,00:23:30,Dylan,"Look. It's really nice to meet you, but am I in trouble?",Gretchen
151,00:23:36,Gretchen,"Oh, no. No, you're not in trouble.",Dylan
152,00:23:45,Gretchen,We have three kids.,Dylan
153,00:23:48,Dylan,Right.,Gretchen
154,00:23:49,Gretchen,And you…,Dylan
155,00:23:54,Gretchen,"No, he… Or–",Dylan
156,00:24:00,Gretchen,"My husband has had trouble
keeping other jobs.",Dylan
157,00:24:07,Dylan,He dumb?,Gretchen
158,00:24:08,Gretchen,No.,Dylan
159,00:24:10,Dylan,He a dick?,Gretchen
160,00:24:11,Gretchen,No.,Dylan
161,00:24:13,Dylan,What is wrong with him?,Gretchen
162,00:24:14,Gretchen,Nothing's wrong with him.,Dylan
163,00:24:18,Gretchen,He just…,Dylan
164,00:24:21,Gretchen,He never quite found his thing.,Dylan
165,00:24:30,Dylan,So he's actually kind of a fuck up?,Gretchen
166,00:24:44,Gretchen,Do you wanna see a picture of the kids?,Dylan
167,00:24:49,Dylan,Yeah.,Gretchen
168,00:24:54,Gretchen,Okay.,Dylan
169,00:25:04,Gretchen,"So, Jim is six. He's in the first grade now.",Dylan
170,00:25:08,Gretchen,And Ruth is four.,Dylan
171,00:25:11,Gretchen,And Merrick just turned two.,Dylan
172,00:25:14,Dylan,Wow.,Gretchen
173,00:25:16,Dylan,Holy shit.,Gretchen
174,00:25:20,Dylan,Look at them.,Gretchen
175,00:25:23,Dylan,They're awesome.,Gretchen
176,00:25:27,Gretchen,They are.,Dylan
177,00:25:34,Dylan,And we live on a cattle ranch?,Gretchen
178,00:25:42,Felicia,"And then… And Burt says,",Irving
179,00:25:46,Felicia,"“I don't care if you're Baird goddamn Eagan,”",Irving
180,00:25:50,Felicia,“you don't come to my department and tell me how to print a snow globe.”,Irving
181,00:25:57,Irving,"I ca… My God, he was fearless.",Felicia
182,00:26:00,Felicia,I worked with Burt for six years.,Irving
183,00:26:04,Felicia,And I only ever saw him scared of one thing.,Irving
184,00:26:09,Felicia,He spent two hours on his hair the first time he went to visit you.,Irving
185,00:26:14,Irving,Really?,Felicia
186,00:26:18,Irving,I should show you something.,Felicia
187,00:26:24,Felicia,"If we see her–
Irving: Not her. It's a…",Irving
188,00:26:29,Irving,Here.,Felicia
189,00:26:34,Felicia,"Oh, Irving, it's lovely.",Irving
190,00:26:39,Irving,I'd draw one every day I couldn't see him.,Felicia
191,00:26:42,Irving,"My numbers went down, but I didn't even care.",Felicia
192,00:26:54,Irving,"Oh, no. That's not Burt.",Felicia
193,00:26:56,Irving,That's something else. That's just a… That's nothing.,Felicia
194,00:27:01,Irving,It's…,Felicia
195,00:27:06,Felicia,How do you know about the exports hall?,Irving
196,00:27:13,Irving,I'm sorry?,Felicia
197,00:27:19,Felicia,We send a lot of shipments there.,Irving
198,00:27:22,Felicia,Used to go ourselves.,Irving
199,00:27:25,Felicia,"But now, they send a guy.",Irving
200,00:27:32,Irving,Do you remember where it is?,Felicia
201,00:27:46,Mark,Hello.,Helly
202,00:27:49,Helly,Hi.,Mark
203,00:27:59,Helly,"Excuse me. Have you seen this woman?
Lorne: Hey! Stop that!",Mark
204,00:28:02,Helly,Her name's Ms. Casey. She was the Wellness director.,Mark
205,00:28:05,Lorne,"Stop that!
Helly: Have any of you seen her?",Mark
206,00:28:08,Lorne,Enough! We've decided to send a courier to inform Mr. Milchick of your inquiry.,Mark
207,00:28:12,Mark,No. You can't do that. They could kill her if they find out–,Lorne
208,00:28:15,Lorne,That's not a Mammalians problem.,Mark
209,00:28:18,Mark,It's an innie problem.,Lorne
210,00:28:19,Mark,"Listen, we used to be afraid of other departments too–",Lorne
211,00:28:22,Lorne,We're not afraid of you.,Mark
212,00:28:24,Mark,"Look, they just disappeared her.",Lorne
213,00:28:27,Mark,"And if we let this happen to Ms. Casey,",Lorne
214,00:28:29,Mark,then who's gonna step up when it happens to us?,Lorne
215,00:28:38,Mark,"If one of your goats went missing, wouldn't you go looking for it?",Lorne
216,00:29:03,Lorne,She used to come do her sessions in our husbandry tanks.,Mark
217,00:29:11,Lorne,She had a gentle way about her.,Mark
218,00:29:15,Goat Man,She said my outie excels at stargazing.,Lorne
219,00:29:21,Goat Man,Meant a great deal to me.,Lorne
220,00:29:28,Lorne,"As far as we know, she was retired, just like they say.",Goat Man
221,00:29:35,Lorne,"But if you suspect otherwise, we won't hinder your search.",Goat Man
222,00:29:43,Mark,Thank you.,Helly
223,00:29:44,Helly,"Yes, thank you.",Mark
224,00:29:56,Lorne,"But before you go, we would…",Helly
225,00:30:02,Lorne,like to see your bellies.,Helly
226,00:30:07,Helly,Our bellies?,Lorne
227,00:30:11,Lorne,Please.,Helly
228,00:30:17,Helly,Okay.,Lorne
229,00:30:29,Lorne,See? Pouchless.,Helly
230,00:30:34,Wyatt,Proves nothing.,Mark
231,00:30:41,Mark,Okay. Let's–,Wyatt
232,00:30:42,Helly,"So we'll just… Yeah.
Mark: Yeah.",Dylan
233,00:30:59,Dylan,I'm glad we did this.,Helly
234,00:31:02,Dylan,"I mean, I hope, for you, this was… I don't know.",Helly
235,00:31:07,Gretchen,"Yeah, it was.",Dylan
236,00:31:10,Dylan,And I'll be good. I'm gonna make you all proud.,Gretchen
237,00:31:15,Gretchen,"I'm always proud of you, Dylan.",Dylan
238,00:31:18,Dylan,Cool.,Gretchen
239,00:31:30,Gretchen,I love you.,Dylan
240,00:31:35,Gretchen,Sorry.,Dylan
241,00:31:36,Gretchen,"Habit.
Dylan: No, it's…",Dylan
242,00:31:43,Gretchen,Okay.,Dylan
243,00:31:49,Gretchen,All right.,Dylan
244,00:31:55,Gretchen,"Bye.
Dylan: Yeah.",Dylan
245,00:32:26,Gretchen,"So remember Merrick's ear thing, okay?",Dylan
246,00:32:30,Dylan,Copy that.,Gretchen
247,00:32:32,Gretchen,"Left ear.
Dylan: Yep.",Dylan
248,00:32:34,Gretchen,And did you do the cookies for Jim's class?,Dylan
249,00:32:37,Merrick,Bye.,Gretchen
250,00:32:38,Gretchen,It's our week for cookies.,Merrick
251,00:32:41,Dylan,I did not do the cookies. Sorry.,Gretchen
252,00:32:47,Gretchen,"So, it's a tube and you just need to slice them",Dylan
253,00:32:50,Gretchen,"and then you put them in the oven.
Dylan: Got it, yeah.",Dylan
254,00:32:53,Gretchen,Love you.,Dylan
255,00:32:56,Dylan,"Hey, how was the thing?",Gretchen
256,00:32:59,Gretchen,What thing?,Dylan
257,00:33:03,Dylan,The thing with me.,Gretchen
258,00:33:07,Gretchen,"Yeah, it was good.",Dylan
259,00:33:09,Dylan,"Yeah?
Gretchen: Yeah.",Gretchen
260,00:33:11,Gretchen,"Weird good, but good.",Dylan
261,00:33:13,Dylan,Cool.,Gretchen
262,00:33:16,Gretchen,"Yeah. Okay. Okay, okay. I'll see you in the morning.",Dylan
263,00:33:20,Children,Bye.,Gretchen
264,00:33:21,Gretchen,"Bye.
Dylan: Bye.",Children
265,00:33:29,Natalie,“But surely beer and juleps cannot fill the void left by love.”,Ricken
266,00:33:34,Natalie,"“Indeed, only wine can achieve this, but it is famously costly,”",Ricken
267,00:33:39,Natalie,“which is why sadness is among the most recurrent issues facing the poor.”,Ricken
268,00:33:44,Natalie,Remarkable. So astute.,Ricken
269,00:33:47,Ricken,Is it? That's what I was going for.,Natalie
270,00:33:50,Devon,Hi.,Ricken
271,00:33:52,Ricken,My babe.,Devon
272,00:33:54,Ricken,This is Natalie Kalen from Lumon.,Devon
273,00:33:58,Devon,Is everything okay?,Ricken
274,00:34:00,Ricken,"Yes. God, yes.",Devon
275,00:34:02,Ricken,"Natalie just stopped by to discuss my book, actually.",Devon
276,00:34:09,Natalie,"It's a joy to meet you, Devon. You must be so proud.",Devon
277,00:34:15,Devon,I am.,Natalie
278,00:34:16,Natalie,I'm sure you know by now that your husband's work,Devon
279,00:34:18,Natalie,has found its way onto our severed floor.,Devon
280,00:34:22,Devon,Yeah. Do we know how that happened yet?,Natalie
281,00:34:24,Ricken,"So we've actually moved beyond that, and we are now discussing the–",Natalie
282,00:34:29,Ricken,What was the term you used?,Natalie
283,00:34:32,Natalie,"The result.
Ricken: The result.",Ricken
284,00:34:34,Natalie,Ricken's words have had a profound effect upon our workers.,Ricken
285,00:34:37,Natalie,We think he's really tapped into something.,Ricken
286,00:34:39,Ricken,"And Natalie wants to discuss a version of The You You Are,",Natalie
287,00:34:44,Ricken,specifically for innies.,Natalie
288,00:34:49,Devon,"Okay, well, that's cool. I mean, but what's wrong with the current version?",Natalie
289,00:34:54,Natalie,Nothing.,Devon
290,00:34:55,Ricken,"No, the explanation is actually very interesting.",Natalie
291,00:35:03,Ricken,"It's fascinating, actually. You, please.",Natalie
292,00:35:05,Natalie,There's a certain verbiage to which innies respond more favorably.,Ricken
293,00:35:09,Natalie,If we just tweak it here and there.,Ricken
294,00:35:12,Ricken,They think that it could be a real game changer.,Natalie
295,00:35:17,Devon,Gotcha.,Ricken
296,00:35:19,Devon,I gotta go. But she needs a bottle in an hour. So…,Ricken
297,00:35:23,Ricken,Of course.,Devon
298,00:35:24,Natalie,"Devon.
Devon: Yes?",Devon
299,00:35:28,Natalie,"Can I just say, your brother is one of the sweetest members of our severed team.",Devon
300,00:35:34,Devon,"Yeah, he's a good egg.",Natalie
301,00:35:37,Devon,Okay. One hour.,Natalie
302,00:35:42,Mark,So she said her name's Natalie?,Devon
303,00:35:44,Devon,"Natalie Kalen, I think.",Mark
304,00:35:47,Mark,"What… Was she asking, like, what I'm up to or–",Devon
305,00:35:50,Devon,"Nope, 'cause it's Ricken they're after.",Mark
306,00:35:53,Mark,"Ricken?
Devon: Yep. His book.",Devon
307,00:35:55,Mark,What?,Devon
308,00:35:56,Devon,I guess you and your work friends were so inspired by it.,Mark
309,00:35:59,Mark,"Oh, Jesus Christ.
Devon: Yep.",Devon
310,00:36:00,Devon,That they're… They wanna do like an innie specific cut.,Mark
311,00:36:04,Mark,"Wow, okay. Well, there's just… There's a lot I'm not gonna say.",Devon
312,00:36:07,Devon,And that is so appreciated.,Mark
313,00:36:12,Mark,Have you told Ricken what we're doing here?,Devon
314,00:36:14,Devon,"Are you insane? No.
Mark: Okay.",Mark
315,00:36:18,Mark,Good.,Devon
316,00:36:19,Devon,"Okay, so you need to see the afterimage for, like, two and a half minutes?",Mark
317,00:36:22,Mark,"Two minutes, 18 seconds.",Devon
318,00:36:24,Mark,"It's from the parking spot to the elevator, give or take.",Devon
319,00:36:31,Devon,"Yeah, I think the Whole Mind Collective would be very proud of this.",Mark
320,00:36:35,Devon,As well as your kindergarten teacher.,Mark
321,00:36:36,Devon,What the fuck was her name? Mrs. Lustgarten?,Mark
322,00:36:38,Mark,"Yeah, Mrs. Lustgarten. Yeah.
Devon: Wow.",Devon
323,00:36:41,Mark,She really got me.,Devon
324,00:36:42,Devon,"Yeah. Fuck, I gotta skedaddle.",Mark
325,00:36:46,Devon,"Will you be careful, please?",Mark
326,00:36:49,Mark,Yeah.,Devon
327,00:36:51,Devon,Okay.,Mark
328,00:36:53,Devon,I do love you.,Mark
329,00:36:56,Mark,Okay.,Devon
330,00:36:57,Devon,"Even thought you left me with the check at Pips, you dick.",Mark
331,00:37:00,Mark,Thanks.,Devon
332,00:37:01,Devon,You're welcome.,Mark
333,00:38:53,Mark,"Two, three, four, five,",Devon
334,00:38:58,Mark,"six, seven,",Devon
335,00:39:00,Mark,"eight, nine, ten,",Devon
336,00:39:04,Mark,"11, 12. Shit.",Devon
337,00:39:11,Mark,Fuck.,Devon
338,00:40:18,Cobel,"If you want me back, you must accommodate my needs.",Helly
339,00:40:27,Helly,I'm listening.,Cobel
340,00:40:30,Cobel,MDR. Non-negotiable.,Helly
341,00:40:35,Cobel,Mark S. is so close to completing Cold Harbor.,Helly
342,00:40:42,Cobel,"I intend to finish the work that I started,",Helly
343,00:40:47,Cobel,which is why,Helly
344,00:40:50,Cobel,Milchick must go.,Helly
345,00:40:53,Cobel,He's not equipped for the task.,Helly
346,00:40:57,Cobel,I must be floor manager.,Helly
347,00:41:05,Helly,I hear ego…,Cobel
348,00:41:11,Helly,hubris…,Cobel
349,00:41:14,Helly,arrogance.,Cobel
350,00:41:17,Helly,Kier teaches us they only cause pain.,Cobel
351,00:41:22,Cobel,"Everything I accomplished, I earned…",Helly
352,00:41:28,Cobel,"through dedication and industry,",Helly
353,00:41:32,Cobel,not because I was born into it.,Helly
354,00:41:42,Helly,I think you've overestimated your contributions,Cobel
355,00:41:47,Helly,and underestimated your blessings.,Cobel
356,00:41:52,Helly,We didn't have to ask you back.,Cobel
357,00:41:58,Cobel,You didn't have a choice.,Helly
358,00:42:03,Helly,Are you sure?,Cobel
359,00:42:12,Helly,Why don't we reset?,Cobel
360,00:42:16,Helly,It doesn't have to be this way.,Cobel
361,00:42:30,Helly,Natalie.,Cobel
362,00:42:32,Helly,Please see if the Board is available,Cobel
363,00:42:37,Helly,for Ms. Cobel and myself.,Cobel
364,00:42:52,Helly,Let's go speak with them together.,Cobel
365,00:43:58,Helly,Harmony.,Cobel
366,00:44:45,Mark,"Thirty-three, 34, 35, 36,",Reghabi
367,00:44:51,Mark,thirty s–,Reghabi
368,00:44:53,Mark,Jesus Christ.,Reghabi
369,00:44:55,Reghabi,Are you trying to burn a message to your innie into your retinas,Mark
370,00:44:59,Reghabi,because your computer told you that was a brilliant idea?,Mark
371,00:45:06,Mark,Yeah.,Reghabi
372,00:45:09,Mark,"No, no. What? No, no, no, no, no.",Reghabi
373,00:45:12,Mark,What are you… What?,Reghabi
374,00:45:14,Reghabi,It doesn't work.,Mark
375,00:45:17,Mark,"No shit.
Reghabi: The switch briefly dilates the pupils.",Reghabi
376,00:45:20,Reghabi,Clean slate.,Mark
377,00:45:21,Mark,"Okay, thank you. Thanks.
Reghabi: Also, you could blind yourself.",Reghabi
378,00:45:23,Reghabi,And how was the innie gonna send you a message back?,Mark
379,00:45:27,Mark,That's his problem. I don't know.,Reghabi
380,00:45:30,Reghabi,"Mark, unlock the door.",Mark
381,00:45:32,Mark,Why?,Reghabi
382,00:45:34,Reghabi,We need to talk.,Mark
383,00:45:36,Mark,"Oh, my God.
Reghabi: Mark, unlock the–",Reghabi
384,00:45:38,Reghabi,"Mark, unlock this fucking door!",Mark
385,00:45:45,Mark,Goddamn it. This goddamn fucking thing.,Reghabi
386,00:45:52,Mark,"What?
Reghabi: There's an easier way.",Reghabi
387,00:45:57,Mark,Didn't seem particularly easy for Petey.,Reghabi
388,00:46:02,Reghabi,Heard about the OTC.,Mark
389,00:46:08,Mark,"Yeah, my sister talked to my innie. He said a lot of things.",Reghabi
390,00:46:15,Reghabi,Did he tell her your wife is alive at Lumon?,Mark
391,00:46:20,Mark,Who told you that?,Reghabi
392,00:46:33,Mark,Is she?,Reghabi
393,00:46:45,Mark,Is Gemma alive?,Reghabi
394,00:46:49,Reghabi,"She was, the last time I saw her.",Mark
395,00:47:32,Mark,How could you not tell me?,Reghabi
396,00:47:34,Reghabi,"We were interrupted, if you recall.",Mark
397,00:47:37,Reghabi,"Mark, I want to help you, but you have to trust me.",Mark
398,00:47:44,Mark,How the fu…,Reghabi
399,00:47:45,Reghabi,"There is one way, and one way only, to get information in and out of Lumon,",Mark
400,00:47:49,Reghabi,and that's reintegration.,Mark
401,00:47:51,Reghabi,I'm better at it now. I can make it work with you.,Mark
402,00:47:55,Reghabi,I can sew together a version of you that loves her with a version of you that can–,Mark
403,00:47:59,Mark,Yes. Do it.,Reghabi
404,00:48:04,Reghabi,You're sure?,Mark
405,00:48:07,Mark,I wanna see my wife.,Reghabi
406,00:49:04,Reghabi,The monitors differentiate the five brain wave frequencies,Mark
407,00:49:07,Reghabi,of the innie and outie.,Mark
408,00:49:09,Reghabi,"Delta, theta, alpha, beta, gamma.",Mark
409,00:49:12,Reghabi,"One frequency, two waves per oscilloscope.",Mark
410,00:49:18,Reghabi,"The waves aren't in sync. Not yet, anyway.",Mark
411,00:49:22,Reghabi,That's what we're here to do.,Mark
412,00:49:27,Reghabi,Lean forward.,Mark
413,00:49:33,Mark,Is it gonna hurt?,Reghabi
414,00:49:34,Reghabi,Ideally not.,Mark
415,00:49:37,Reghabi,What does your mouth taste like?,Mark
416,00:49:40,Mark,Nothing.,Reghabi
417,00:49:41,Reghabi,Good.,Mark
418,00:49:58,Mark,What the fuck?,Reghabi
419,00:50:00,Reghabi,Shit.,Mark
420,00:50:08,Reghabi,You all right?,Mark
421,00:50:10,Mark,I don't know. Am I?,Reghabi
422,00:50:12,Reghabi,I'm gonna start with easy questions and get more complex.,Mark
423,00:50:16,Reghabi,Do you remember protocol?,Mark
424,00:50:19,Mark,"Is that the first question?
Reghabi: No, we haven't started yet.",Reghabi
425,00:50:22,Mark,"Yes, I remember.",Reghabi
426,00:50:23,Reghabi,Relax your body. You should feel good when this is over. Who am I?,Mark
427,00:50:30,Mark,"Okay, so are–",Reghabi
428,00:50:31,Reghabi,We've started. Who am I?,Mark
429,00:50:33,Mark,Asal Reghabi.,Reghabi
430,00:50:34,Reghabi,Where are we?,Mark
431,00:50:36,Mark,My basement.,Reghabi
432,00:50:38,Reghabi,What was your mother's name?,Mark
433,00:50:40,Mark,Fern Scout.,Reghabi
434,00:50:42,Reghabi,What was her eye color?,Mark
435,00:50:47,Reghabi,Seriously?,Mark
436,00:50:48,Mark,Brown. It was brown.,Reghabi
437,00:50:51,Reghabi,Did you love her?,Mark
438,00:50:54,Mark,Yeah.,Reghabi
439,00:50:58,Reghabi,Name a dam.,Mark
440,00:51:00,Mark,Hoover.,Reghabi
441,00:51:03,Reghabi,What does MDR stand for?,Mark
442,00:51:06,Mark,What?,Reghabi
443,00:51:07,Reghabi,MDR.,Mark
444,00:51:11,Mark,"Mystic–
Reghabi: That's wrong.",Reghabi
445,00:51:14,Reghabi,What is something for which you feel shame?,Mark
446,00:51:19,Reghabi,Shame.,Mark
447,00:51:22,Mark,My dog died when I was a kid. It was my fault.,Reghabi
448,00:51:25,Reghabi,Why?,Mark
449,00:51:28,Mark,I left the gate open.,Reghabi
450,00:51:31,Reghabi,Where were you born?,Mark
451,00:51:38,Mark,I'm not sure.,Reghabi
452,00:51:41,Reghabi,What month is it?,Mark
453,00:51:43,Mark,"You mean, what quarter?",Reghabi
454,00:51:46,Mark,Wait.,Reghabi
455,00:51:48,Reghabi,What is your first memory?,Mark
456,00:51:51,Mark,"I don't know.
Reghabi: Tell me.",Reghabi
457,00:51:56,Mark,Holy shit.,Reghabi
458,00:51:58,Mark,"I don't know. I don't remember.
Reghabi: Tell me.",Reghabi
459,00:52:00,Reghabi,"Tell me your first memory.
Mark: I don't remember.",Mark
460,00:52:03,Petey,"Hey there, you on the table.",Unknown
461,00:52:05,Petey,I wonder if you'd mind taking a brief survey.,Unknown
462,00:52:09,Petey,Five questions.,Unknown
