,timestamp,speaker,text,talking_to
0,00:00:57,Doctor,Do you have them?,Mark
1,00:01:16,Doctor,Thank you.,Mark
2,00:03:58,Mark,Hey.,Doctor
3,00:03:59,Devon,Hey. How was the weekend thing?,Mark
4,00:04:01,Mark,"Good, I guess. Although my innie fell off a rope, apparently.",Devon
5,00:04:05,Devon,A rope? Are you hurt?,Mark
6,00:04:09,Mark,"No, I just got a little wet, that's all.",Devon
7,00:04:11,Devon,"Jesus, it's like it never ends with these guys. Do you know what the fuck actually happened?",Mark
8,00:04:15,Mark,I have no idea.,Devon
9,00:04:17,Devon,"Fuck. Well, how's the old “burning shit into your eyeballs” thing going?",Mark
10,00:04:25,Mark,I still can't get it to last long enough.,Devon
11,00:04:28,Devon,"Okay. So, what do we do?",Mark
12,00:04:31,Mark,"Just keep trying, I guess.",Devon
13,00:04:34,Devon,Do you have any other ideas?,Mark
14,00:04:40,Mark,"Hey, I'm sorry. I gotta get to work.",Devon
15,00:04:42,Devon,All right. Bye.,Mark
16,00:04:45,Mark,Yeah. Bye. Hey.,Devon
17,00:04:45,Reghabi,You need to get your dryer fixed.,Mark
18,00:04:49,Mark,"Yeah. Or you could just, like, not live here.",Reghabi
19,00:04:52,Reghabi,I can't keep coming in and out.,Mark
20,00:04:56,Mark,You think they're watching us?,Reghabi
21,00:04:58,Reghabi,Depends on how dumb you've played it.,Mark
22,00:05:02,Mark,"Hey, when do we keep going?",Reghabi
23,00:05:04,Reghabi,Maybe tonight. I'll decide later.,Mark
24,00:05:06,Mark,'Cause I haven't remembered anything else.,Reghabi
25,00:05:09,Reghabi,"Right. Well, maybe your innie has.",Mark
26,00:05:48,Drummond,You took the rest of the weekend to recover?,Helena
27,00:05:51,Helena,I'm fine. Will I be updating Father later? He should hear it from me.,Drummond
28,00:06:06,Drummond,We have decided to spare him knowledge of this contretemps.,Helena
29,00:06:17,Helena,"Well, please let him know that his daughter is alive and well.",Drummond
30,00:06:20,Drummond,The medical team says your tempers will rebalance quickly.,Helena
31,00:06:25,Helena,Good to hear.,Drummond
32,00:06:26,Drummond,Some residual trauma is to be expected after such an ordeal. Perhaps we could arrange another obligement session this evening.,Helena
33,00:06:36,Helena,I said I'm fine.,Drummond
34,00:06:38,Natalie,"We're close, Helena. What's he at, 78%?",Drummond
35,00:06:43,Drummond,Eighty-one. As of Friday.,Natalie
36,00:06:47,Natalie,It won't be much longer. You can do this.,Drummond
37,00:06:53,Helena,I'm not going back down there.,Natalie
38,00:06:56,Natalie,It won't be you. It will be your innie.,Helena
39,00:07:00,Helena,My innie who tried to kill me? And then the other one tried to kill me. They're fucking animals. I'll just fake it again.,Natalie
40,00:07:19,Natalie,We can't take that chance.,Helena
41,00:07:21,Drummond,We need to clean this up. Milchick's many errors this weekend have forced our hand.,Helena
42,00:07:28,Helena,And Father approves?,Drummond
43,00:07:32,Drummond,Father encouraged it.,Helena
44,00:07:38,Natalie,It's a risk. We know this. But there is no other solution. Mark S. won't work without her.,Drummond
45,00:07:49,Drummond,And the work is mysterious and important. So we must give him her.,Natalie
46,00:08:01,Natalie,The Board appreciates your sacrifice.,Drummond
47,00:08:33,Ms. Huang,"Good morning, Helly R.",Helly
48,00:08:37,Helly,Who the fuck are you?,Ms. Huang
49,00:08:44,Ms. Huang,I'm Miss Huang.,Helly
50,00:08:48,Helly,What the hell?,Ms. Huang
51,00:08:50,Ms. Huang,Please follow me. Mr. Milchick will explain.,Helly
52,00:09:24,Helly,Hey.,Ms. Huang
53,00:09:24,Mark,Hey.,Ms Huang
54,00:09:26,Mark,Is she…,Ms Huang
55,00:09:26,Ms Huang,Her innie.,Mark
56,00:09:31,Milchick,MDR. Together again. Come on in.,Helly
57,00:09:37,Helly,"I need to know what's going on. Like, right now.",Milchick
58,00:09:40,Dylan,Where's Irving?,Helly
59,00:09:42,Helly,And why was he trying to drown me?,Dylan
60,00:09:43,Dylan,'Cause you're a fucking Eagan.,Helly
61,00:09:45,Mark,Was she spying on us?,Helly
62,00:09:45,Helly,"Wait, what?",Mark
63,00:09:48,Dylan,The whole time.,Milchick
64,00:09:49,Milchick,It's called a Glasgow block. It allows one's outie to–,Dylan
65,00:09:55,Helly,Wait. Are you saying that she was down here? As me?,Mark
66,00:09:59,Mark,Maybe she still is.,Helly
67,00:10:00,Dylan,"Hey, I repeat myself. Where is Irving?",Mark
68,00:10:03,Mark,"Yeah, where is he?",Dylan
69,00:10:03,Helly,I'm so confused.,Dylan
70,00:10:05,Dylan,Answer my question!,Helly
71,00:10:07,Milchick,"Excuse me. Helena Eagan, in her executive capacity, was conducting valuable research.",Helly
72,00:10:22,Helly,By stealing my fucking body?,Milchick
73,00:10:25,Milchick,"Irving had no knowledge of what management's intention was in this action, and in so doing, he nearly drowned you. Our only option was permanent dismissal.",Helly
74,00:10:44,Dylan,So he is dead?,Milchick
75,00:10:47,Milchick,No. Irving B's outie has departed on an elongated cruise voyage.,Dylan
76,00:10:54,Dylan,I don't give three dry fucks about his outie.,Milchick
77,00:10:57,Helly,She doesn't have the right to take my identity.,Milchick
78,00:11:10,Milchick,Have you ever heard the story of the Gråkappan?[1][2],Helly
79,00:11:22,Mark,Let's assume we haven't.,Milchick
80,00:11:32,Milchick,"In ancient times, the king of Sweden himself was known to go incognito amongst his people in the hopes of learning their true grievances. He would don an old, gray robe, a Gråkappan, the name for which he was remembered, to disguise his royal vestments. Kier Eagan himself was known to do so in his ether factories, and Ms. Eagan was carrying on this noble tradition.",Mark
81,00:12:10,Mark,This smells like horseshit.,Milchick
82,00:12:13,Dylan,"Yeah. Swedish horseshit, and Irving is still dead.",Milchick
83,00:12:19,Milchick,"As I said, Irving B's outie has departed on an elonga–",Dylan
84,00:12:23,Dylan,"On an elongated cruise voyage. Yeah, I know. Is he gonna come back or not?",Milchick
85,00:12:41,Milchick,He is not.,Dylan
86,00:12:46,Mark,Wow. Some actual honesty.,Dylan
87,00:12:50,Dylan,You fucking murderers.,Mark
88,00:12:52,Helly,You can't do this to people.,Milchick
89,00:12:55,Milchick,It will take time to absorb all that has occurred. This went well. Allow me to escort you to MDR and help reacclimate you to your work environment.,Helly
90,00:13:31,Dylan,What in the abominable fuck?,Helly
91,00:13:47,Helly,This is you.,Dylan
92,00:13:48,Dylan,Hell no. I'm not going near that thing.,Helly
93,00:13:51,Milchick,"Dylan, please.",Dylan
94,00:13:58,Dylan,"If you're taking feedback, I hate it.",Milchick
95,00:14:00,Helly,Same.,Milchick
96,00:14:06,Milchick,"Well, the ORTBO was a challenge for us all in ways expected and non.",Helly
97,00:14:19,Dylan,You mean like Jame Eagan's daughter Gråkappanning us?,Milchick
98,00:14:24,Milchick,"Careful, Dylan. Words have consequences. I'd hate to rescind certain privileges. As you can see, all of your items have been moved to your new work tri-stations. Hall passes will still be available.",Dylan
99,00:14:40,Dylan,Let us have a funeral.,Milchick
100,00:14:43,Milchick,I'm sorry?,Dylan
101,00:14:45,138,"Irving is a person, and he's gone. So, we'd like to have a funeral. Not a retirement party, a funeral. Right?",Helly
102,00:15:01,Helly,Yeah.,138
103,00:15:05,Milchick,A funeral. Is this MDR's position?,Dylan
104,00:15:10,Dylan,Dude? Little help?,Milchick
105,00:15:16,Mark,Sure. As long as it's quick.,Dylan
106,00:15:19,Dylan,Quick?,Mark
107,00:15:21,Mark,Quick. Yes. So it doesn't take up the whole day.,Dylan
108,00:15:23,Milchick,"Well said, Mark. I'll see if we can pull something together. In the meantime, let's make some forward progress on the files at hand. Shall we?",Dylan
109,00:15:34,Dylan,Thank you. Not you.,Milchick
110,00:16:01,Milchick,"Miss Huang, we need to ready a bereavement kit for MDR. Meet me in the back office.",Dylan
111,00:16:18,Helly,Mark? Hello? I'm gonna come in. I'm coming in.,Mark
112,00:16:32,Mark,Hey.,Helly
113,00:16:36,Helly,Are you okay?,Mark
114,00:16:37,Mark,"Uh-huh. No, not really.",Helly
115,00:16:41,Helly,Yeah. This is seriously fucked up.,Mark
116,00:16:44,Mark,Yeah.,Helly
117,00:16:51,Helly,You couldn't tell? That she wasn't me?,Mark
118,00:16:56,Mark,Obviously not.,Helly
119,00:16:59,Helly,What was she like?,Mark
120,00:17:06,Mark,"Like you. Or you're like her? I don't know. I don't know who you are, I guess.",Helly
121,00:17:17,Helly,"Yes, you do.",Mark
122,00:17:20,Mark,Okay.,Helly
123,00:17:24,Helly,It's not my fault that my outie hijacked me.,Mark
124,00:17:27,Mark,"Yeah. No, totally. I get it. It sucks.",Helly
125,00:17:34,Helly,Mark…,Mark
126,00:17:34,Mark,Yeah.,Helly
127,00:17:35,Helly,What happened to you up there?,Mark
128,00:17:40,Mark,Doesn't matter.,Helly
129,00:17:41,Helly,It doesn't matter?,Mark
130,00:17:41,Mark,No.,Helly
131,00:17:42,Helly,Don't you want to hear what happened to me?,Mark
132,00:17:44,Mark,"No, I don't. And let's just try to forget it. Okay?",Helly
133,00:18:13,Ms. Huang,I thought bereavement events were for innies who die on the floor.,Milchick
134,00:18:19,Milchick,"Yes. Well, the Affections Index for Irving B. was in the high 60s. It will help the others to grieve.",Ms. Huang
135,00:18:33,Ms. Huang,May I say a question?,Milchick
136,00:18:35,Milchick,You may.,Ms. Huang
137,00:18:39,Ms. Huang,You shouldn't let them have a funeral. It makes them feel like people.,Milchick
138,00:18:48,Milchick,That wasn't a question. That was an opinion. Unsolicited.,Ms. Huang
139,00:19:06,Ms. Huang,"Your first performance review is today, right? That was a question.",Milchick
140,00:19:25,Milchick,I'll ready the refreshments. You focus on the mournful signage.,Ms. Huang
