timestamp,speaker,text
00:13:43,Ricken,with chapter 1.
00:13:43,Mark,So what?
00:13:44,Devon,"So you said, “She's alive.”"
00:13:46,Ricken,If I may–
00:13:46,Devon,I'm trying to help you.
00:13:49,Ricken,"If I may, I really did feel it was clear you were referencing the baby."
00:13:53,Ricken,Patton had just saved her.
00:13:53,Devon,"Well, he found her, yeah."
00:13:55,Ricken,And I think that your workie was excited.
00:13:59,Ricken,"I have to say, Mark, he really is a jewel."
00:14:01,Mark,"Guys, obviously I was referencing the baby."
00:14:05,Ricken,Yeah.
00:14:08,Mark,Okay?
00:14:08,Devon,Yes.
00:14:09,Devon,No. Yeah. I agre… I think Ricken is right.
00:14:11,Ricken,I agree.
00:14:12,Devon,"I… Babe, will you take her for a second?"
00:14:14,Ricken,Yep.
00:14:15,Devon,So let's Occam's razor this shit.
00:14:17,Devon,"You're looking for Eleanor,"
00:14:19,Devon,"you find this picture, which obviously is of interest to you,"
00:14:22,Devon,so you pick it up.
00:14:22,Mark,Right.
00:14:23,Devon,And then when Patton found Eleanor–
00:14:26,Ricken,"Saved her, I'd still say."
00:14:26,Devon,"Okay, whatever, yes."
00:14:28,Devon,You still had it with you.
00:14:28,Mark,Yeah.
00:14:31,Devon,Yeah. I think it's the only thing that makes sense.
00:14:35,Mark,Okay. And Eleanor was in the study because…
00:14:38,Devon,Because Mrs. Selvig left her in there.
00:14:40,Devon,"Or Cobel, whatever the fuck."
00:14:40,Mark,Right.
00:14:41,Ricken,Perhaps “Cobelvig” would be a helpful nomenclature.
00:14:45,Devon,And assuming that “She's alive” really was about the baby–
00:14:47,Mark,"I mean, you don't think it was?"
00:14:49,Devon,I do think it was.
00:14:49,Mark,Then why are you saying it like that?
00:14:52,Devon,"I don't… Sorry, I'm just exhausted."
00:14:53,Devon,"It's been a weird fucking night, Mark."
00:14:53,Mark,"Oh, my God."
00:14:56,Devon,Why are you getting aggressive
00:14:57,Devon,with me right now?
00:14:57,Mark,"Oh, my God! Th–"
00:14:58,Ricken,"Okay, guys. Okay."
00:14:58,Devon,Whatever.
00:15:01,Ricken,"Let's deal with what we know to be true, all right?"
00:15:04,Ricken,Mark's workie went to great lengths to awaken himself to alert us to abuses.
00:15:10,Ricken,He was inspired by my book.
00:15:12,Ricken,He found great meaning in it. Profundity.
00:15:17,Ricken,"Goddamn it, Rebeck."
00:15:19,Ricken,"Honey, can– Got her?"
00:15:19,Devon,Yeah.
00:15:25,Mark,What the fuck are you even saying?
00:15:26,Devon,Why are you being a dick to me? I'm trying to help you.
00:15:28,Mark,I'm just trying to get–
00:15:28,Milchick,"Good evening, Dr. Hale."
00:15:31,Ricken,Good evening.
00:15:31,Milchick,Seth Milchick from Lumon.
00:15:34,Milchick,Is Mark Scout here by chance?
00:15:38,Ricken,"Yes, he is."
00:15:41,Ricken,Come in.
00:15:44,Milchick,Thank you.
00:15:50,Milchick,Mr. Scout.
00:15:54,Milchick,I imagine you have a few questions.
00:15:57,Mark,You could say that.
00:16:00,Milchick,May I sit with you?
00:16:03,Ricken,Right this way.
00:16:10,Milchick,You must be Devon.
00:16:25,Milchick,Okay. So…
00:16:26,Ricken,That is a magnificent helmet.
00:16:31,Milchick,Thank you.
00:16:34,Milchick,What happened tonight is what we call the “overtime contingency.”
00:16:38,Milchick,It's a safeguard we employ
00:16:39,Milchick,if we ever need to access your work personage off company grounds.
00:16:44,Mark,"Yeah, you never told me about this."
00:16:46,Milchick,OTC disclosure can be found in your start paperwork.
00:16:50,Milchick,"It seems the tech was commandeered by one of your office mates,"
00:16:54,Milchick,allowing him to wake the rest of you for a period of 39 minutes.
00:16:58,Milchick,Innie Mark was here in this house.
00:17:05,Devon,I know. I talked to him.
00:17:08,Milchick,What did he say to you?
00:17:11,Devon,"If I tell you, are you gonna punish him for it?"
00:17:13,Milchick,We have no punishments at Lumon.
00:17:16,Devon,Uh-huh.
00:17:20,Milchick,"We're more concerned about how you're doing, Mr. Scout."
00:17:24,Milchick,I can only imagine how violated you feel by his actions.
00:17:28,Devon,"Yes, speaking of violations…"
00:17:28,Milchick,You–
00:17:29,Devon,…just wondering how common it is
00:17:31,Devon,for your managers to commit fucking lactation fraud
00:17:33,Devon,against their employees' families.
00:17:38,Devon,Pretty common?
00:17:40,Milchick,Ms. Cobel.
00:17:41,Devon,Yeah.
00:17:43,Milchick,What we learned tonight is that she is quite severely unwell.
00:17:49,Mark,Yeah. She lives next door to me.
00:17:51,Mark,"I, like, know her."
00:17:54,Milchick,And her behavior at Lumon
00:17:55,Milchick,seems to be the source of your innie's distress.
00:18:00,Milchick,She will never descend to that floor again.
00:18:03,Milchick,Nor bedevil you out here any further.
00:18:07,Milchick,You have my word.
00:18:12,Milchick,But we do need to know what we're dealing with.
00:18:16,Milchick,Is there anything? Anything you can tell me?
00:18:23,Mark,I mean–
00:18:28,Mark,"No, I mean, we're very tired."
00:18:31,Devon,"Yes, we are."
00:18:32,Mark,I think we've just said all there is to say.
00:18:43,Milchick,Okay. Of course. I'll circle back.
00:18:49,Milchick,"In the meantime, I hope to see you Monday."
00:18:52,Mark,"Yeah. I don't know, man."
00:18:59,Milchick,What your innie did tonight was completely unauthorized.
00:19:05,Milchick,It was also very brave.
00:19:11,Milchick,I'd hate to reward his courage with nonexistence.
00:21:25,Helly,You think we're about to meet our spouses?
00:21:28,Mark,Maybe.
00:21:29,Helly,Maybe it's each other.
00:21:32,Helly,That'd be a hoot.
00:21:34,Mark,"Yeah, like, mid-argument over car wash coupons."
00:21:40,Helly,"“Honey, you're cutting them wrong!”"
00:21:47,Helly,Okay.
00:21:47,Mark,All right.
00:22:10,Helly,In case we don't come back.
00:22:15,Helly,"Or, I don't know, in case we do?"
00:22:45,Helly,In case we don't come back.
00:22:47,Helly,"Or, I don't know, in case we do?"
00:24:16,Dylan,You got this.
00:24:18,Dylan,No pressure. Be cool.
00:24:22,Dylan,You are so awesome. Smile.
00:24:39,Dylan,May I ask about benefits?
00:24:42,Mr. Saliba,There's a coffee maker.
00:24:45,Dylan,I meant health care benefits.
00:24:49,Mr. Saliba,"Sure. Yes, of course. For you. Your family."
00:24:52,Dylan,"Okay, great. Yeah, you know,"
00:24:55,Dylan,"I think this is gonna be a really great fit for me, Mr. Saliba."
00:24:58,Dylan,"You know, ever since I was a kid,"
00:25:00,Dylan,I've always felt like doors had–
00:25:00,Mr. Saliba,How old?
00:25:03,Dylan,Sorry?
00:25:05,Mr. Saliba,How old were you when you knew you loved doors?
00:25:10,Dylan,Five.
00:25:14,Mr. Saliba,"If you could be any kind of door, what would it be?"
00:25:21,Dylan,Pocket.
00:25:23,Mr. Saliba,Interesting. Tell me more.
00:25:23,Dylan,Yes.
00:25:27,Dylan,"Well, you're, you know, doing your door thing and then"
00:25:33,Dylan,"when you're not needed, you can just–"
00:25:35,Mr. Saliba,Just tuck yourself away.
00:25:39,Mr. Saliba,Flat finish or eggshell?
00:25:43,Dylan,Semi-gloss.
00:25:46,Mr. Saliba,That's hot.
00:25:50,Mr. Saliba,"You remind me of me, Dylan."
00:25:53,Mr. Saliba,You like kickball?
00:25:56,Dylan,"As a skill? Or, like, do I follow it professionally? I–"
00:26:02,Mr. Saliba,Yeah.
00:26:03,Mr. Saliba,We play on Fridays. There's a fun prize if you win.
00:26:06,Dylan,You mean a door prize.
00:26:15,Dylan,Sorry.
00:26:16,Mr. Saliba,A lot of short-term employment. And then Lumon.
00:26:20,Dylan,Yes.
00:26:20,Mr. Saliba,And they make their doors in-house.
00:26:23,Mr. Saliba,It's fucking hubris.
00:26:28,Dylan,Yeah.
00:26:30,Dylan,"I was a severed employee, so…"
00:26:35,Mr. Saliba,You're a severed?
00:26:38,Dylan,"Yes. Yeah, I was. But you know,"
00:26:41,Dylan,it's just me here and…
00:26:45,Mr. Saliba,"Well, Mr. George, thanks for coming in."
00:26:47,Dylan,What?
00:26:48,Mr. Saliba,We'll consider your application thoroughly.
00:26:51,Dylan,That's it? Just because I'm severed?
00:26:54,Mr. Saliba,"Like I said, we'll consider your application thoroughly."
