timestamp,speaker,text
00:00:51,Nurse,All set.
00:00:54,Gemma,Thanks.
00:01:04,Mark,What do you got there?
00:01:06,Mark,Sorry. What do you got there?
00:01:09,Gemma,Themes of religious conversion in Tolstoy's The Death of Ivan Ilyich.
00:01:13,Mark,"Oh, my God. Spoiler alert, please."
00:01:15,Gemma,What about you? Are you reading…
00:01:17,Mark,"Me? Well… It's… Oh, yeah, this is a real treat. “All Quiet on the Western Blunt: Drug Use by Enlisted Soldiers during World War I.”"
00:01:28,Gemma,"No, stop."
00:01:28,Mark,"No, that's what it is."
00:01:31,Gemma,Kid's a genius. You should flunk every other child.
00:01:33,Mark,I couldn't agree more.
00:01:39,Mark,I'm sorry. Who are you?
00:01:43,Gemma,Gemma.
00:01:48,Mark,All right. Mark.
00:01:53,Gemma,"Nice to meet you, Mark."
00:01:53,Mark,You too.
00:02:48,Nurse,"Gemma, where did you go?"
00:03:33,Reghabi,"He'll be okay. There might be some deficits. Hopefully, nothing long term."
00:03:39,Devon,"Are you a doctor? Do we need an ambulance? Can you answer one of my questions, please? Do we need an ambulance?"
00:03:46,Reghabi,No. He's gonna sleep for a while.
00:03:51,Devon,Okay. How long?
00:03:52,Reghabi,Hard to say. We'll need some equipment from downstairs. Are you clumsy?
00:03:57,Devon,What? Why do you have equipment in Mark's basement?
00:04:00,Reghabi,Your brother's reintegrating.
00:04:03,Devon,"No, he's not."
00:04:05,Reghabi,I know that was troubling.
00:04:06,Devon,"Okay. I can tell that you're smarter than me, so forgive me if I say this, like, super plainly, but if you give one solitary thought to messing with my brother again, I will throw you off a fucking bridge."
00:04:16,Reghabi,Devon–
00:04:16,Devon,We don't do that again.
00:04:18,Reghabi,We'll discuss it later.
00:04:18,Devon,"Nope! No. It's settled fucking law, lady, okay? Just accept it. The end."
00:04:27,Reghabi,It's what he wants.
00:04:29,Devon,What he wants is to know whether Gemma's alive or not.
00:04:31,Reghabi,She is.
00:04:35,Devon,Please don't mess with me.
00:04:36,Reghabi,She is alive.
00:06:42,Nurse,"You've eaten today, honey?"
00:06:45,Gemma,Yes.
00:06:49,Nurse,Done your reading?
00:06:51,Gemma,Fifty pages.
00:06:55,Nurse,Calisthenics?
00:06:58,Gemma,Yes.
00:07:04,Nurse,"If you were caught in a mudslide, would you be more afraid of suffocating or drowning?"
00:07:14,Gemma,Drowning.
00:07:40,Gemma,How many rooms today?
00:07:43,Nurse,Six.
00:08:05,Gemma,Shit.
00:09:15,Nurse,Ready?
00:10:06,Mauer,There she is.
00:10:10,Gemma,Could I please get a break? Just for a little while.
00:10:13,Mauer,But it's been six weeks.
00:10:15,Gemma,I was just here.
00:10:22,Mauer,"I know. Nobody likes the dentist. I should have been an accountant like my mom wanted. Please, have a seat. Excellent. Now, let's see how we're doing. Open wide, please."
00:11:28,Gemma,How long was I in there?
00:11:30,Nurse,Two hours.
00:12:00,Devon,"Okay. Oh, bud. I need you back, m'lady. Please come back."
00:13:01,Mark,Hey.
00:13:01,Gemma,Hey.
00:13:01,Mark,"Oh, bless you."
00:13:06,Gemma,Excuse me.
00:13:07,Mark,Hi.
00:13:07,Gemma,Hey.
00:13:09,Mark,That was fun last night.
00:13:11,Gemma,It was. I'm sorry. I have a lecture at 3:00 on Hadji Murad and my notes are all over the place.
00:13:19,Mark,No. That's… It's okay. I just… I brought you something.
00:13:25,Mark,It's an ant farm. Last night you said you liked ants. So…
00:13:33,Gemma,I said I liked… I like plants.
00:13:36,Mark,Plants.
00:13:38,Gemma,I hate ants.
00:13:38,Mark,"Oh, shit."
00:13:42,Gemma,But I… I love farms.
00:13:42,Mark,Good. I'm so fucking behind.
00:13:49,Gemma,I'm not even here.
00:13:51,Mark,You're not here? Okay. What are you doing? What are you doing? What are you doing?
00:14:02,Gemma,что это? (Russian: “What's that?”)
00:14:06,Mark,Yeah.
00:14:08,Gemma,Really?
00:14:08,Mark,"Well, I mean, you know, it was on sale."
