,timestamp,speaker,text,talking_to
0,00:00:50,Mark,Helly leave?,Dylan
1,00:00:51,Dylan,Yeah.,Mark
2,00:00:58,Mark,Maybe you should get out of here.,Dylan
3,00:01:01,Dylan,"I know. Just wrapping up. Sorry, I love the work.",Mark
4,00:01:29,Mark,Jesus. Help! Help!,Dylan
5,00:01:41,Graner,Goddamn it!,Mark
6,00:01:46,Mark,"Oh… Oh, my God.",Graner
7,00:01:59,Mark,Is she okay?,Graner
8,00:02:03,Mark,Helly?,Graner
9,00:02:06,Graner,"Mark, get in the elevator.
Mark: Helly? Helly!",Mark
10,00:02:08,Graner,Get in the elevator!,Mark
11,00:02:17,Mark,Is she okay?,Graner
12,00:02:35,Mark,"Judd.
Judd: Mr. Scout, you have a good evening.",Graner
13,00:02:37,Mark,Will do. Same to you.,Graner
14,00:04:41,Mark,Is she alive?,Graner
15,00:04:44,Cobel,"Have a seat, Mark.",Mark
16,00:04:59,Cobel,"She’s in the hospital. She has severe bruising but, thankfully, no permanent damage.",Mark
17,00:05:06,Mark,"Okay. Okay, so, you… You’re letting her go?",Cobel
18,00:05:11,Cobel,Helly’s Outie has no intention of resigning…,Mark
19,00:05:14,Mark,She almost died. She doesn’t wanna be here.,Cobel
20,00:05:16,Cobel,And she will be back at her desk in a few days.,Mark
21,00:05:18,Mark,Is that enough time?,Cobel
22,00:05:22,Cobel,"This happened on your watch, Mark S. And you can thank Kier himself it went the way it did.",Mark
23,00:05:35,Cobel,Have a productive day.,Mark
24,00:06:09,Ricken (voiceover),\\What is it to fail?,Graner
25,00:06:12,Ricken (voiceover),"\\My failure to break into the literary world in my 20s was devastating, yet it taught me a vital lesson. That it was not me who was wrong, but literature itself. And that to truly find my place in that world, I would first need to break it entirely. And so I did.",Graner
26,00:06:33,Ricken (voiceover),"\\A society with festering workers cannot flourish, just as a man with rotting toes cannot skip.",Graner
27,00:06:43,Ricken (voiceover),"\\What separates man from machine is that machines cannot think for themselves. Also, they are made of metal, whereas man is made of skin.",Graner
28,00:06:53,Ricken (voiceover),"\\If you are a soldier, do not fight for my freedom. Fight for the freedom of the soldier fighting next to you. This will make the war more inspiring for you both.",Graner
29,00:07:06,Ricken (voiceover),\\A good person will follow the rules. A great person will follow himself.,Graner
30,00:07:12,Ricken (voiceover),\\Bullies are nothing but Bull and Lies.,Graner
