,timestamp,speaker,text,talking_to
0,00:00:51,Cobel,Graner.,Graner
1,00:00:52,Graner,We ran the data from Kilmer’s head like you asked. We found the signature from the console they used to hack the chip.,Cobel
2,00:00:57,Cobel,Whose was it?,Graner
3,00:00:59,Graner,Ours. I think it’s traceable to Reghabi.,Cobel
4,00:01:02,Cobel,"Reghabi.
Graner: Yep.",Graner
5,00:01:04,Graner,She cracked reintegration. I’ll find her.,Cobel
6,00:01:32,Cobel,“Tame in me the tempers four that I may serve thee evermore. Place in me the values nine that I may feel thy touch divine.”,Graner
7,00:04:54,Irving,Can I come in?,Burt
8,00:04:56,Burt,Yeah. Yeah.,Irving
9,00:05:07,Irving,You found this?,Burt
10,00:05:10,Burt,"A while back. I come here sometimes, just me. Now, I want to show it to you.",Irving
11,00:05:25,Irving,It’s beautiful.,Burt
12,00:05:29,Burt,It could be just for us. Our secret place.,Irving
13,00:05:35,Irving,Finally.,Burt
14,00:05:37,Irving,"What I mean to say is that your O&D colleagues are very nice, but they’re also…",Burt
15,00:05:43,Burt,"Always around.
Irving: Yes.",Irving
16,00:05:53,Burt,Is this okay?,Irving
17,00:05:58,Burt,"Irving, you know, the Lumon manual doesn’t say anything about lip-to-lip contact.",Irving
18,00:06:05,Irving,"It does discourage romantic fraternization, though.",Burt
19,00:06:10,Burt,This can’t be romantic then.,Irving
20,00:06:14,Irving,No.,Burt
21,00:06:17,Burt,Not romantic… at all?,Irving
22,00:06:25,Irving,I’m truly sorry… I’m just not ready.,Burt
23,00:06:34,Irving,I’m… I’m sorry.,Burt
24,00:06:41,Burt,It’s fine.,Irving
25,00:06:45,Burt,Just stay. Stay here with me.,Irving
26,00:07:13,Devon,You did so good. Now we’re gonna go home and see if you’ll eat. Please.,Gabby
27,00:07:45,Devon,Looks like we both made it through.,Gabby
28,00:07:47,Gabby,"Oh, hello.
Devon: Hi.",Devon
29,00:07:50,Devon,Devon. From the retreat. I accosted you for your coffee.,Gabby
30,00:07:56,Devon,He’s beautiful. He looks like a William.,Gabby
31,00:08:00,Gabby,"His name’s Bradley, actually.",Devon
32,00:08:04,Devon,Not William?,Gabby
33,00:08:06,Devon,"You changed it?
Angelo: Did we leave the juice boxes in the car?",Gabby
34,00:08:10,Gabby,"We must have, yeah.",Devon
35,00:08:12,Angelo,Hi. Angelo Arteta.,Devon
36,00:08:15,Devon,I’m Devon. Nice to meet you.,Angelo
37,00:08:17,Angelo,"Congratulations there.
Devon: Oh, thank you.",Devon
38,00:08:19,Angelo,You two know each other?,Devon
39,00:08:21,Devon,"Yeah, I was… We were… Met at the birthing cottages.",Angelo
40,00:08:26,Angelo,"Nice to meet you too, Devon.
Devon: Yeah. You too.",Devon
41,00:08:32,Devon,Wow-kazow.,Angelo
42,00:08:35,Angelo,We should go.,Devon
43,00:08:38,Gabby,"Bye. Bye.
Devon: Bye, you guys.",Devon
44,00:08:41,Devon,"Bye, Bradley.",Gabby
45,00:08:45,Angelo,"Declan, Kai, come on.",Devon
46,00:08:48,Devon,What in the fuckity fuck?,Angelo
47,00:08:51,Devon,Sorry.,Angelo
48,00:08:55,Ricken (voiceover),"What does camaraderie mean? Most linguists agree it comes from the Latin “camera,” which means “a device used to take a photograph.” And of course, the best photographs are of groups of happy friends who love each other deeply.",Irving
49,00:09:14,Ricken (voiceover),But I think camaraderie is more than smiling together in photos. It’s standing together in hard times. It’s recognizing a common struggle in another person and reaching out to offer them a loving hand.,Irving
50,00:09:36,Irving,We should return to O&D immediately. All of us. Today.,Ricken (voiceover)
51,00:09:41,Dylan,Someone’s eager to fraternize.,Irving
52,00:09:43,Irving,Fraternization has nothing to do with it. This could be the start of us uniting the departments the way Kier always intended.,Dylan
53,00:09:50,Dylan,Maybe his ghost can officiate your wedding.,Irving
54,00:09:52,Irving,This is inappropriate workplace commentary. And I’m self-reporting you.,Dylan
55,00:09:55,Dylan,You’re reporting me to yourself?,Irving
56,00:09:58,Mark,Okay. You said they were making things?,Irving
57,00:10:00,Irving,"Yes, in some kind of machines. We didn’t ask what.",Mark
58,00:10:02,Dylan,It’s the clubs they murder those goats with.,Helly
59,00:10:04,Helly,Shut up.,Dylan
60,00:10:05,Helly,I agree with Irving. O&D is the next piece of this.,Dylan
61,00:10:08,Helly,"Now, once we’ve mapped the whole floor…
Irving: To be clear, I do not approve of mapping.",Dylan
62,00:10:12,Helly,Right.,Dylan
63,00:10:13,Helly,What if we go on another “mental health walk”? Could be fun.,Dylan
64,00:10:19,Mark,"What… I don’t know. I mean, we still have a lot of work to do, so…",Helly
65,00:10:24,Helly,"Oh, right.",Mark
66,00:10:27,Helly,The work is mysterious and important.,Mark
67,00:10:32,Mark,That’s good. That sounds just like me.,Helly
68,00:10:35,Helly,I know.,Mark
69,00:10:38,Helly,"Back to work, slackers.",Mark
70,00:10:44,Helly,Praise Kier.,Mark
71,00:10:47,Dylan,Hey. Are you fraternizing too?,Mark
72,00:10:50,Mark,"What? No, I…",Dylan
73,00:10:53,Mark,I’m a leader who cares about his employees and takes their requests seriously.,Dylan
74,00:10:58,Dylan,"Really?
Mark: Yeah.",Mark
75,00:11:00,Dylan,Look at you all dewy mouthed.,Mark
76,00:11:02,Dylan,"You never smile at me.
Irving: He’s right, Mark.",Mark
77,00:11:04,Irving,You are sparing with the facial encouragements.,Mark
78,00:11:08,Mark,That’s ridiculous. I smile all the time.,Irving
79,00:11:10,Milchick,Hey there. What are you all talking about?,Irving
80,00:11:15,Irving,Just…,Milchick
81,00:11:16,Mark,"We’re…
Irving: Dis…",Cobel
82,00:11:18,Mark,"Discussing the…
Irving: Yes, Mrs…",Cobel
83,00:11:20,Mark,"Ms. Casey. Ms. Casey.
Irving: Ms. Casey. Yeah.",Cobel
84,00:11:24,Mark,"Wait, where is she?",Cobel
85,00:11:28,Cobel,"Part-time Innies may not be as socialized and sophisticated as yourself, but they still must be held accountable for their actions.",Mark
86,00:11:38,Cobel,"Ms. Casey was told to supervise Helly, and she failed at that task.",Mark
87,00:11:44,Mark,"Because I snuck Helly out. I mean, if anyone should be in the break room, it’s me.",Cobel
88,00:11:51,Cobel,"Valiance. Not a core principle, but sweet.",Mark
89,00:11:57,Cobel,Who won’t you go to the break room for?,Mark
90,00:12:02,Cobel,"She’s just a wellness counselor, Mark.",Mark
91,00:12:06,Mark,"Yes, but she shouldn’t be punished.",Cobel
92,00:12:07,Mark,"I mean, I thought Helly needed a walk. I mean, I’m allowed to do that.",Cobel
93,00:12:11,Cobel,Just a walk?,Mark
94,00:12:13,Mark,Yeah.,Cobel
95,00:12:20,Cobel,Or were you sniffing around other departments while your department falls woefully below quota?,Mark
96,00:12:26,Mark,She almost died.,Cobel
97,00:12:28,Cobel,It’s not your job to play nursemaid to every new refiner.,Mark
98,00:12:33,Mark,"Okay, so what is my job?",Cobel
99,00:12:36,Cobel,Are you really asking me that?,Mark
100,00:12:39,Mark,Yeah. What is it we actually do here?,Cobel
101,00:12:45,Cobel,"We serve Kier, you child!",Mark
102,00:12:48,Cobel,"And until you get that through your mildewed little brain and hit quota, MDR’s hallway privileges are hereby revoked. So get your little ass back to your desk and stay there until you’re told to move.",Mark
103,00:13:12,Dylan,Goddamn tragedy for the ages.,Helly
104,00:13:14,Dylan,MDR will mourn the “will-they-won’t-they” energy shared by Ms. Casey and myself.,Helly
105,00:13:18,Helly,"Oh, yeah?",Dylan
106,00:13:19,Dylan,And to think I wore this nice-ass shirt for her today.,Helly
107,00:13:23,Helly,"When you picked that shirt, you didn’t know she existed.",Dylan
108,00:13:25,Dylan,"Well, maybe love transcends severance.",Helly
109,00:13:28,Helly,"You think so?
Dylan: No.",Dylan
110,00:13:32,Dylan,What about you and Mark?,Helly
111,00:13:34,Helly,What?,Dylan
112,00:13:35,Dylan,You two enjoy sneaking off the other day? “Baby goats”?,Helly
113,00:13:41,Helly,Why are you saying it like that?,Dylan
114,00:13:45,Helly,Are you implying that “baby goats” is code for sex with Mark S.?,Dylan
115,00:13:51,Helly,Wow.,Dylan
116,00:13:53,Dylan,Is “baby goats” code for sex with Mark S.?,Helly
117,00:13:56,Helly,"No, they were actual goats. Why would we call it that?",Dylan
118,00:14:00,Dylan,"Okay. Yeah, I believe you.",Helly
119,00:14:02,Helly,Mark.,Dylan
120,00:14:05,Dylan,You find out what happened?,Helly
121,00:14:07,Mark,She’s in the break room.,Helly
122,00:14:09,Helly,Shit. Is that because of us?,Mark
123,00:14:14,Mark,"And we’re not allowed in the outer hallways anymore till we hit quota, so no more interdepartmental visits!",Helly
124,00:14:23,Dylan,Are you serious?,Irving
125,00:14:30,Irving,"I’m…I’m sorry, Mark. It’s… It’s my fault… That I’ve been setting a bad example as the senior-most refiner.",Dylan
126,00:14:48,Mark,Which way did you say it was to O&D?,Cobel
127,00:15:13,Cobel,Milchick!,Mark
128,00:15:15,Milchick,I’m on it.,Helly
129,00:15:50,Helly,This is more people than I’ve ever seen.,Milchick
130,00:15:52,Mark,Same.,Burt
131,00:15:56,Burt,"It’s okay. I know change can be disorienting, but MDR is here now.",Mark
132,00:16:07,Burt,"You are welcome here, much as I hope all of us will be welcome to visit you at your place of endeavors.",Mark
133,00:16:14,Burt,Now go on. Surely you must have some questions for them.,Mark
134,00:16:24,Elizabeth,"So, it’s called Macrodata Refinement? What do you refine?",Irving
135,00:16:36,Irving,Is that a watering can?,Elizabeth
136,00:16:40,Burt,We think it might be supplies for the executive wing upstairs.,Elizabeth
137,00:16:45,Burt,"Then again, last week’s output had more of an aggressive feel.",Elizabeth
138,00:16:49,Elizabeth,The hatchets weren’t aggressive.,Burt
139,00:16:51,Helly,Hatchets?,Mark
140,00:16:54,Mark,We’ve been trying to figure out how it all fits together.,Helly
141,00:16:57,Mark,"We found a department the opposite way from here that’s, well, raising baby goats.",Helly
142,00:17:06,Burt,Raising baby goats?,Irving
143,00:17:12,Burt,"There is a lot unknown to us as well, but we keep plugging along. It’s important work, obviously.",Irving
144,00:17:19,Irving,Everything we do here is important.,Burt
145,00:17:24,Helly,It’s important because it actually is or because you’re saying it is?,Mark
146,00:17:30,Mark,"Look, maybe we should work together on this.",Helly
147,00:17:35,Felicia,"Together doing what, exactly?",Mark
148,00:17:39,Mark,"I don’t know. Finding out why there are goats. Or, you know, finding out how big this place is or how many of us there are.",Felicia
149,00:17:54,Mark,"I mean, why won’t they tell us what we’re doing here? What-What are they so afraid of?",Felicia
150,00:18:02,Mark,If the Eagan philosophy is illumination above all…,Felicia
151,00:18:06,Irving,Illumination beyond all. But yes.,Mark
152,00:18:10,Mark,Then why doesn’t that include us?,Irving
153,00:18:13,Mark,Why are we down here still working in the dark?,Irving
154,00:18:25,Dylan,"That was poetic as shit, man.",Mark
155,00:18:27,Mark,Thanks.,Dylan
156,00:18:31,Burt,Mark is right.,Irving
157,00:18:32,Irving,"He is?
Burt:  He is.",Burt
158,00:18:34,Burt,"Irving, Kier would want us to feel the warm embrace of knowledge and truth. That way we could be true partners in his teachings.",Irving
159,00:18:44,Mark,Exactly.,Burt
160,00:18:46,Burt,"I think, as the two department chiefs, Mark and I should make contact with this goat department, see what they know. And we can each bring one aide-de-camp.",Mark
161,00:19:24,Mark,"We’re not children, Mr. Milchick. We didn’t do anything wrong.",Burt
162,00:19:50,Cobel (singing),"Kier, chosen one, Kier.Kier, brilliant one, Kier.Brings the bounty to the plain Through the torment, through the rains.Progress, knowledge Show no fear.Kier, chosen one, Kier.",Cobel
163,00:20:27,Cobel,"I trusted you, and you abused that trust. Your inefficiency and free-range chicken roaming is ultimately your responsibility.",Cobel (singing)
164,00:20:47,Cobel,Escort him to the break room.,Cobel (singing)
165,00:22:02,Mark,I’m sorry.,Alexa
166,00:22:22,Alexa,What happened to your hand?,Mark
167,00:22:26,Mark,"Apparently, I jammed my hand at work replenishing a watercooler. Or at least that’s what they tell me.",Alexa
168,00:22:32,Alexa,Those jugs are very heavy.,Mark
169,00:22:34,Mark,Indeed they are.,Alexa
170,00:22:35,Waiter,Another merlot?,Alexa
171,00:22:36,Alexa,"I’m fine, thanks.",Waiter
172,00:22:38,Mark,"I’m good with water, thank you.",Alexa
173,00:22:42,Mark,Have you seen the princess?,Alexa
174,00:22:45,Alexa,"No, not since her birth. But I did talk on the phone with your sister.",Mark
175,00:22:50,Alexa,I don’t know how much she tells you about her…,Mark
176,00:22:52,Mark,"Latching difficulties?
Alexa: Yes.",Alexa
177,00:22:54,Mark,I-I’m aware. Maybe too aware. I don’t know.,Alexa
178,00:22:56,Alexa,"Well, she just wanted the names of some lactation consultants.",Mark
179,00:23:01,Mark,"Well, it’s not something serious, is it?",Alexa
180,00:23:03,Alexa,No. It’s very common.,Mark
181,00:23:05,Mark,"Still, it’s probably good to get an expert opinion. I mean, from someone other than…",Alexa
182,00:23:09,Alexa,"Ricken? Yes.
Mark: …Ricken.",Mark
183,00:23:13,Alexa,Did you ever think about having kids?,Mark
184,00:23:18,Mark,With Gemma?,Alexa
185,00:23:20,Alexa,Yes.,Mark
186,00:23:27,Mark,"Yeah, we tried for a little while. It wasn’t really working.",Alexa
187,00:23:32,Mark,"We talked about adopting at one point, but…I don’t know. Then you think, “Okay, this is the life you’ve been given. And, um, that’s another life, and you don’t get that one. So do something with this.”",Alexa
188,00:23:50,Alexa,That’s very healthy.,Mark
189,00:23:52,Mark,"Well, it’s mostly stuff she said. She was very pragmatic. Always had a plan B.",Alexa
190,00:24:02,Mark,"You know, one time we were supposed to go on this camping trip and… Is it weird that I’m talking about her right now?",Alexa
191,00:24:08,Mark,"I feel like…
Alexa: No, I think it’s also healthy.",Alexa
192,00:24:11,Mark,"Yeah, but we’re on a date. I…",Alexa
193,00:24:14,Alexa,I haven’t walked out on you yet.,Mark
194,00:24:23,Mark,"You know, sometimes I think…she’d want me to get off my ass. And sometimes I think she’s not worried about me at all. She’s just pissed that she’s dead.",Alexa
195,00:24:37,Mark,"Sorry, I know this doesn’t totally make sense.",Alexa
196,00:24:41,Alexa,She’s a part of you. You know? You can’t just separate yourself…,Mark
197,00:24:46,Mark,"Oh, no, but you can, Alexa.
Alexa: Oh, shit.",Alexa
198,00:24:50,Mark,With this exciting new procedure.,Alexa
199,00:24:52,Alexa,"Walked right into that.
Mark: Yes, you did.",Mark
200,00:25:40,Ricken,"Love?
Devon: Yeah?",Cobel
201,00:25:43,Ricken,"She’s here.
Devon: Yeah.",Cobel
202,00:25:49,Ricken,Careful. Watch your step. Right this way.,Cobel
203,00:25:52,Cobel,"Love it.
Devon: Okay. My girl. There’s my girl.",Ricken
204,00:25:59,Ricken,Okay.,Cobel
205,00:26:02,Cobel,You must be Devon.,Ricken
206,00:26:04,Ricken,"Devon, this is Mrs. Selvig.",Cobel
207,00:26:06,Devon,"Hi. Yeah, and you’re Mark’s neighbor. Thanks so much for meeting with us.",Cobel
208,00:26:09,Cobel,"Oh, it’s a privilege. I went giddy when Mark mentioned you were looking for someone.",Devon
209,00:26:13,Ricken,"So serendipitous.
Cobel: I know.",Cobel
210,00:26:16,Ricken,"The kelp worked, huh?",Cobel
211,00:26:18,Cobel,"And this must be little Eleanor. Hello, little Eleanor.",Ricken
212,00:26:26,Cobel,"You had a vaginal birth, yes?
Devon: Oh, yeah.",Ricken
213,00:26:28,Cobel,We should talk about different nursing positions.,Ricken
214,00:26:30,Cobel,"Oh, and I brought you this. Shea butter salve for your nipples. It’s on the house.",Ricken
215,00:26:37,Ricken,"We are talking to a few candidates.
Cobel: Of course.",Cobel
216,00:26:39,Devon,"Oh, here we go.",Cobel
217,00:26:41,Devon,"Sorry. Sorry.
Ricken: Yeah.",Cobel
218,00:26:43,Cobel,"Oh, no, don’t be sorry. That’s what babies do. May I?",Devon
219,00:26:48,Devon,"Yeah, yeah.",Cobel
220,00:26:52,Cobel,"Darling. There, there, there. Okay.",Devon
221,00:27:25,Dylan’s son,"…seventy hundred one, seventy hundred two, seventy hundred forty-three, seventy hundred forty-six, seventy hundred forty-eight…",Milchick
222,00:27:42,Milchick,Dylan. I’ve awoken you at home. I need to know where you put it.,Dylan’s son
223,00:27:48,Dylan,Where I put what?,Milchick
224,00:27:50,Milchick,The ideographic card you took from O&D.,Dylan
225,00:27:51,Milchick,I saw the footage of you taking it. Did you smuggle it out? Is it here?,Dylan
226,00:27:55,Dylan,"Holy shit, is this my house?",Milchick
227,00:27:57,Milchick,"Dylan, listen. You have no idea how sensitive this information is. If someone paid you to smuggle out that card…",Dylan
228,00:28:04,Dylan,"No, no. I just… I put it in the bathroom. Second stall, behind the toilet.",Milchick
229,00:28:08,Milchick,Thank you.,Dylan
230,00:28:09,Dylan,I didn’t even know what it was.,Milchick
231,00:28:10,Milchick,"That’s fine too.
Dylan’s son: Daddy.",Dylan
232,00:28:13,Dylan’s son,Daddy.,Dylan
233,00:28:14,Dylan,Wh… What the fuck?,Dylan’s son
234,00:28:16,Milchick,We told you to count to a thousand and wait outside.,Dylan
235,00:28:20,Dylan,Is that my kid?,Milchick
236,00:28:22,Milchick,End it.,Dylan
237,00:28:29,Dylan’s son,Daddy.,Dylan
238,00:28:35,Dylan,We good here?,Dylan’s son
239,00:28:37,Milchick,We’re good.,Mark
