,timestamp,speaker,text,talking_to
87,00:13:00,Mark,"Well, they do tend to be rejected. Plus, you know…",Dylan
88,00:13:05,Helly,What?,Mark
89,00:13:07,Mark,"Well, since this perceptual version of you only exists at Lumon, I mean, quitting would effectively end your life. I mean, in so much as you’ve come to know it.",Helly
90,00:13:19,Milchick,"Hello, Refiners.",Dylan
91,00:13:21,Dylan,Sweet. Melon bar.,Milchick
92,00:13:23,Irving,"Hi, Mr. Milchick.",Milchick
93,00:13:24,Milchick,"Helly, welcome.",Irving
94,00:13:27,Milchick,"I’m agog at how well I can tell you’re already fitting in. The office feels whole. Now, let’s get this party started.",Irving
95,00:13:44,Irving,"Well, my name is Irving, as you all know. And I’ve worked here for three years, and something about me is that I know all nine core Lumon principles.",Milchick
96,00:13:55,Milchick,Awesome. What’s your favorite?,Irving
97,00:14:00,Irving,"All nine. But today, I think I’d say, “cheer”.",Milchick
98,00:14:06,Milchick,Great.,Irving
99,00:14:12,Milchick,"No trust fall today, Irv.",Irving
100,00:14:16,Irving,Right.,Milchick
101,00:14:26,Helly,No. No.,Milchick
102,00:14:35,Helly,"Hello, I’m Helly. I’ve been at Lumon for, like…ten hours total, and…",Milchick
103,00:14:44,Helly,"I’m sorry, I don’t know anything about myself.",Milchick
104,00:14:47,Milchick,"Sure you do, Helly.",Helly
105,00:14:50,Helly,"I really don’t. I guess I went home last night, but I don’t know if home is a house, or an apartment, or if I live with a family…",Milchick
106,00:14:57,Dylan,"I like to think my Outie lives on, like, a riverboat.",Helly
107,00:15:02,Helly,"I’m sorry, Outies are…",Dylan
108,00:15:03,Mark,They’re us on the outside.,Milchick
109,00:15:06,Milchick,You saw yours yesterday in the video.,Mark
110,00:15:08,Helly,Right. I actually have a few things to say to her. Can I record something back?,Milchick
111,00:15:14,Milchick,"So, what you’ll find here is that communication between selves is pretty curtailed.",Helly
112,00:15:18,Helly,"So, what if I write her a note?",Milchick
113,00:15:20,Milchick,"Fortunately, the elevators are equipped with something called “code detectors.” So messages can’t be passed through.",Helly
114,00:15:27,Mark,"Yeah… They’re like metal detectors for written symbols. A Lumon original, apparently.",Milchick
115,00:15:31,Milchick,That’s right. Right.,Mark
116,00:15:33,Helly,"Sure. Okay, well what if I…",Milchick
117,00:15:34,Milchick,"I don’t think you’re quite getting the game here, Helly. May I?",Helly
118,00:15:42,Milchick,"Guys, this is Helly. She’s thirty years old, she’s allergic to almonds and has weak enamel. At 5′6″, she’s the fourth tallest person in your office, and her hair is what we call shoulder-length. And seeing her here with you all, I’d say she most definitely has a family.",Helly
119,00:16:06,Mark,"Wow. Well, that’s a lot to follow. So, I’ll just say that I’m Mark. Been with Lumon about two years, and I absolutely love this game.",Milchick
120,00:16:20,Milchick,"Nice try, pal, but you said that last time.",Mark
121,00:16:24,Mark,"Fair enough. Well, I…I broke protocol this morning.",Milchick
122,00:16:43,Mark,"I was dusting the old group photos, the ones with Petey, and it just…made me feel sad. And, I guess, worried that I won’t be able to run MDR like he did.",Milchick
123,00:17:00,Dylan,That tracks. I have similar worries.,Mark
124,00:17:03,Mark,"So I…took ’em from the cubicles and put ’em in the storage closet, which we’re not supposed to do.",Dylan
125,00:17:13,Irving,I recall this. I objected.,Milchick
126,00:17:19,Milchick,"Thank you for telling me, Mark. I actually find your reaction sweet. Though, it is puzzling you have an outburst like this for Petey, and not for, say, Carol D.",Irving
127,00:17:33,Mark,"But we knew Carol D. was leaving beforehand. I mean, her Outie filmed a thank-you. Petey was just gone.",Milchick
128,00:17:43,Mark,"And I mean, I… I don’t know if he’s at some new job or drunk on a beach, or dead…",Milchick
129,00:17:51,Milchick,"That’s enough, please.",Mark
130,00:18:02,Milchick,I think this is a good time to remind ourselves that things like deaths happen outside of here. Not here. A life at Lumon is protected from such things. And I think a great potential response to that from all of you is gratitude.,Mark
131,00:18:30,Milchick,I also think that melon isn’t getting any tastier.,Mark
132,00:19:08,Mark,"Hey, sorry I derailed your game.",Milchick
133,00:19:11,Helly,"I thought I already had, but then, yeah, you made it way worse.",Mark
134,00:19:18,Helly,"So, how are you gonna figure out if Petey’s okay?",Mark
135,00:19:20,Mark,I think Milchick was pretty clear.,Helly
136,00:19:24,Helly,You’re just done asking about your best friend because our babysitter told you to stop?,Mark
137,00:19:30,Mark,"You know, Milchick’s a nice man. When he says something, it’s best to listen.",Helly
138,00:19:35,Helly,"I don’t care.
Mark: ’Cause he can’t always be nice like that.",Mark
139,00:19:38,Milchick,"Okay, Refiners!",Irving
140,00:19:40,Milchick,Let’s get this new group photo before the melon bloat sets in.,Irving
141,00:19:55,Irving,At last.,Milchick
142,00:19:59,Milchick,"All right. Great big smiles. Remember, you’re gonna be looking at this every day.",Irving
143,00:20:06,Milchick,Say “gratitude.”,Irving
144,00:20:08,Refiners,Gratitude!,Milchick
145,00:20:12,Milchick,Say “cheer.”,Refiners
146,00:20:14,Refiners,Cheer!,Milchick
147,00:20:20,Milchick,Helly? What are you doing?,Refiners
148,00:20:22,Helly,I just think I’m not gonna work here anymore. Sorry.,Mark
149,00:20:26,Mark,What do you mean?,Helly
150,00:20:27,Helly,I quit.,Mark
151,00:20:29,Helly,I don’t wanna do the file-sorting thing or the never-seeing-the-sun-thing or the disappearing-friends thing.,Mark
152,00:20:33,Helly,"I just don’t want any of it.
Mark: We told you there’s code detectors.",Mark
153,00:20:35,Helly,"Do you know that? Have you tried? Because frankly, it sounds made-up.",Mark
154,00:20:47,Mark,Helly!,Helly
155,00:20:52,Mark,Helly!,Helly
156,00:21:04,Mark,"Please, you don’t know…",Helly
157,00:21:09,Helly,"Oh, God. Come on.",Mark
158,00:21:20,Mark,Shit. Mr. Graner?,Helly
159,00:21:26,Graner,Come on out.,Mark
160,00:21:33,Graner,What have we got here?,Mark
161,00:21:38,Graner,Perhaps you’d better come with me.,Mark
162,00:21:39,Mark,Mr. Graner.,Graner
163,00:21:43,Mark,"Hey. I see you’ve found my wayward trainee. Appreciate your help, sir, as always.",Graner
164,00:21:53,Mark,"The note. So, this is embarrassing, but it’s my first time training, and I must’ve just forgotten to go over data-smuggling rules with Helly.",Graner
165,00:22:05,Mark,"Sorry. This is Helly. Helly, Mr. Graner.",Graner
166,00:22:08,Mark,Yeah.,Graner
167,00:22:12,Mark,"Yeah, so if Helly tripped the code detectors, that one, it’s on me and I apologize for that, sir. Earnestly.",Graner
168,00:22:22,Graner,"Big department chief now, Mark S.?",Mark
169,00:22:24,Mark,Well…,Graner
170,00:22:27,Graner,"On you, then. Let’s go.",Mark
171,00:23:46,Cobel,Mark.,Mark
172,00:23:51,Mark,"So, you’re a doula?",Cobel
173,00:23:53,Alexa,"A midwife, actually.",Mark
174,00:23:57,Mark,"And how many deliveries have you, I don’t know, seen?",Alexa
175,00:24:05,Alexa,Over 300? This is mostly back in Montana.,Mark
176,00:24:09,Mark,"Wow. That’s so cool.
Alexa: Yeah.",Alexa
177,00:24:11,Mark,That’s such a high amount.,Alexa
178,00:24:14,Alexa,Yeah. We get two a day. Depending.,Mark
179,00:24:30,Mark,"So, is that, like, ten a week? Like, in a five-day work week, or…",Alexa
180,00:24:34,Alexa,"Yeah, or so.
Mark: Yeah. Okay.",Mark
181,00:24:37,Alexa,"Are you vetting me for your sister?
Mark: No. Oh, no. You seem great.",Mark
182,00:24:41,Alexa,"Yeah, I’m kidding.
Mark: I know.",Mark
183,00:24:52,Mark,Thank you.,Alexa
184,00:24:53,Alexa,"So, Lumon?",Mark
185,00:24:57,Mark,"Yeah.
Alexa: Like half this town.",Alexa
186,00:24:59,Mark,And half of me. That was a joke.,Alexa
187,00:25:02,Alexa,It was funny.,Mark
188,00:25:04,Mark,"Yeah. I’m in the archives division, sort of a corporate historian, apparently. So, a lot of sensitive
material, hence the…",Alexa
189,00:25:16,Alexa,"So, you don’t know…who you work with, or what you do, or… or anything?",Mark
190,00:25:23,Mark,"Yeah, that’s the idea.",Alexa
191,00:25:25,Alexa,"What if you snuck in a note?
Mark: You can’t sneak notes.",Mark
192,00:25:27,Alexa,So…,Mark
193,00:25:30,Alexa,"you could have a girlfriend at Lumon…
Mark: Thank you.",Mark
194,00:25:31,Alexa,"…and not know it. And if you met someone out here, you wouldn’t know it in there. Like, you could get married and have kids, and just forget they exist for eight hours every day, for your whole life.",Mark
195,00:25:42,Alexa,That doesn’t mess with your head?,Mark
196,00:25:47,Mark,"I think for some people, it’s the point.",Alexa
197,00:25:55,Alexa,"So, as a local, this just feels like a reasonable temperature to you?",Mark
198,00:25:59,Mark,"Well, technically, I’m from Ganz. And you’re one to talk. Isn’t Minnesota, like, crazy cold with the lakes?",Alexa
199,00:26:08,Alexa,Yes. Minnesota was very cold the one time I visited from my home in Montana.,Mark
200,00:26:15,Mark,So those are different places.,Alexa
201,00:26:20,Alexa,So do you live in Lumon housing?,Mark
202,00:26:23,Mark,You make it sound like dorms or something.,Alexa
203,00:26:26,Alexa,"No, I just meant that there’s…
Mark: I live in Baird Creek.",Mark
204,00:26:28,Mark,"And, yes, they happen to be subsidized by the company that employs me.",Alexa
205,00:26:33,WMC Activist 1,"Excuse me, do you have a moment for children’s brain health?",WMC Activist 2
206,00:26:35,WMC Activist 2,And legalized severance in the workplace?,WMC Activist 1
207,00:26:38,Mark,"Nice. The WMC’s out and about.
Alexa: Who?",WMC Activist 1
208,00:26:41,WMC Activist 1,Most severed workers don’t see the sun their whole lives.,Mark
209,00:26:44,Mark,The Whole Mind Collective. They’re great.,WMC Activist 1
210,00:26:46,WMC Activist 1,"Excuse me, do you have a moment for children’s brain health?",Mark
211,00:26:49,MAN ON SIDEWALK,We’re all good.,WMC Activist 1
212,00:26:50,WMC Activist 1,You folks have a moment for children’s brain health?,MAN ON SIDEWALK
213,00:26:52,Mark,"We do.
WMC Activist 1: Great!",WMC Activist 1
214,00:26:53,WMC Activist 1,We’re trying to get a measure on the ballot to keep mega-corporations like Lumon from continuing to force legalized severance on our state.,Mark
215,00:26:59,Mark,They’re forcing it now?,WMC Activist 1
216,00:27:00,WMC Activist 2,That’s what they’re lobbying for. And Jame Eagan is trying to sever kids…,Mark
217,00:27:03,Mark,"Okay, well, what about the self-mutilating types who do it willingly? I mean, I heard that some of them are so deluded they don’t even know they’re victims. I also heard that if you’re severed, you go to two separate hells. Is that true?",WMC Activist 2
218,00:27:17,WMC Activist 1,"Hey, man, you wanna benefit off forced labor, that’s up…",Mark
219,00:27:19,Mark,"Hey, man. Forced labor?
WMC Activist 1: …then that’s up to you.",WMC Activist 1
220,00:27:22,Mark,Fucking really?,WMC Activist 1
221,00:27:23,Alexa,"Hey!
WMC Activist 1: Yeah.",Mark
222,00:27:24,Mark,"Forced labor? Okay.
WMC Activist 1: Really.",Alexa
223,00:27:26,Mark,"So people can just, like, self-imprison? Are you captive right now? No, seriously, because your past self chose to walk you down here to be an infantilizing prick to people.",Alexa
224,00:27:36,WMC Activist 1,"Severance is subjugation, asshole.",Mark
225,00:27:40,Mark,That’s nice language for a… What… What are you? Twelve? Are you 12 years old? Are you even in high school yet?,WMC Activist 1
226,00:27:49,Mark,Okay. Come on.,WMC Activist 1
227,00:28:21,Mark,Mrs. Selvig.,WMC Activist 1
228,00:28:23,Cobel,Peace offering.,Mark
229,00:28:25,Mark,Are we fighting?,Cobel
230,00:28:26,Cobel,I just keep thinking about those damn bins.,Mark
231,00:28:30,Mark,"Well, that is so not necessary, but very kind. Thank you.",Cobel
232,00:28:38,Mark,"Here, why don’t you come in? I have milk.",Cobel
233,00:28:41,Cobel,"Why, thank you!
Mark: Yeah.",Mark
234,00:28:46,Cobel,"I’m experimenting with chamomile, so no hard feelings if you gag.",Mark
235,00:28:49,Mark,I’m sure I won’t.,Cobel
236,00:28:54,Cobel,Still waiting for that third bulb to revive itself?,Mark
237,00:28:58,Mark,"Oh, yeah. Keep forgetting to change that.",Cobel
238,00:29:01,Cobel,"My, you smell nice. Were you on a date?",Mark
239,00:29:05,Mark,"Sort of. My sister set me up with, like, her doula, or midwife. Didn’t really feel like anything.",Cobel
240,00:29:19,Mark,"Well, let’s see here. I’ll…",Cobel
241,00:29:32,Mark,Wow. This i… These are magic.,Cobel
242,00:29:39,Cobel,"My late husband was a carpenter, and before he passed, he said he would start building us a house in the hereafter. And there would be a small guest apartment in the back, in case I found a new man before I got there.",Mark
243,00:29:58,Mark,That’s… so sweet.,Cobel
244,00:30:02,Cobel,"Yes. He even drew blueprints, which I keep in my purse.",Mark
245,00:30:13,Cobel,"Well, come by the shop, okay? I’ll give you a mugwort bath bomb that’ll make you sleep like a rag doll.",Mark
246,00:30:19,Mark,"I’ll try to get down there. Good night, Mrs. Selvig.",Cobel
247,00:31:19,Television,"The nerve, my new partner’s a woman.",Milchick
248,00:31:22,Television,I just think you could’ve mentioned it sooner.,Milchick
249,00:31:24,Television,You’d better be on the stakeout and not… out for a steak.,Milchick
250,00:32:28,Milchick,"Seth Milchick, Lumon Industries.",Television
251,00:32:30,Mark,"Mr. Milchick, it’s Mark Scout. I’m a severed worker. Employee number 4502.",Milchick
252,00:32:36,Milchick,"Mr. Scout, what a pleasure. How can I help you?",Mark
253,00:32:39,Mark,I actually woke up not feeling terribly well. I’m sorry I’m just now calling.,Milchick
254,00:32:44,Milchick,"Oh, no. May I ask how serious it is?",Mark
255,00:32:47,Mark,"Well, nothing bad, just very minor stomach event. Should be back tomorrow.",Milchick
256,00:32:54,Milchick,"Well, I’m sorry. I know your Innie will be sad to have missed the day. You feel better. Okay, Mr. Scout?",Mark
257,00:33:07,Irving,"Where’s Mark?
Dylan: Missed you too.",Dylan
258,00:33:10,Irving,He should be coming down first now. You don’t think that…,Dylan
259,00:33:13,Dylan,He’s probably sick. They wouldn’t bounce him and Petey the same week.,Irving
260,00:33:16,Irving,"I certainly hope not. Quarterly deadline’s coming up, and I’m not looking to be department chief.",Dylan
261,00:33:21,Dylan,Wow. Lotta confidence for a man who once got disciplined for dozing.,Irving
262,00:33:27,Dylan,Sorry. That was…,Irving
263,00:33:32,Irving,I can’t help that I was hired older than you.,Dylan
264,00:33:37,Helly,"It just never stops, huh?",Dylan
265,00:33:39,Dylan,Endless toil.,Helly
266,00:33:42,Helly,Where’s Mark?,Dylan
267,00:33:43,Dylan,Sick or fired. Probably sick.,Helly
268,00:33:46,Helly,"They wouldn’t have fired him for my note thing, would they?",Dylan
269,00:33:48,Dylan,No. No way. He did his stint in the break room yesterday.,Helly
270,00:33:55,Milchick,He said he was ill.,Cobel
271,00:33:56,Cobel,Did he sound ill?,Milchick
272,00:33:58,Milchick,I don’t know. He said it was abdominal.,Cobel
273,00:34:02,Graner,Funny timing.,Dylan
274,00:34:44,Dylan,"The erasers are mostly decorative, since we don’t have pencils.",Graner
275,00:34:48,Dylan,"Finger trap is fun, as long as you know how to use it safely. But it’s really more about what they represent, how far you got in the file.",Graner
276,00:34:54,Helly,"But why don’t we always finish the files?
Dylan: ’Cause they only keep so long.",Dylan
277,00:34:57,Dylan,"You know, we finish, on average, one in five files before they expire. Which is better than it used to be before Mark’s freshman fluke.",Helly
278,00:35:05,Helly,What’s a freshman fluke?,Dylan
279,00:36:05,Irving,No!,Dylan
280,00:36:07,Dylan,Irv?,Irving
281,00:36:11,Irving,I’m… I’m sorry.,Dylan
282,00:36:13,Milchick,Irving?,Irving
283,00:37:17,Milchick,"We’ll deduct the time you spent dozing from your Outie’s paycheck. What will be harder to fix, Irving, is my and Ms. Cobel’s trust in you.",Irving
284,00:37:25,Irving,"I’m so sorry, sir. I’m just so sorry.",Milchick
285,00:37:28,Milchick,"Well, no one is hankering to throw you in the break room. We’ll do a wellness check with Ms. Casey and go from there, all right?",Irving
286,00:37:35,Irving,"Thank you, Mr. Milchick.",Milchick
287,00:37:59,Helly,Nothing scary yet.,Dylan
288,00:38:09,Helly,"Oh, God! A four!",Dylan
289,00:38:11,Dylan,"Don’t fuck around. I told you, you’ll understand when you see it, so just be patient.",Helly
290,00:38:16,Helly,"What even are these numbers? Like, do we even know what we’re supposedly cleaning?",Dylan
291,00:38:23,Dylan,My theory? The sea.,Helly
292,00:38:29,Helly,The sea?,Dylan
293,00:38:30,Dylan,"Yeah. Think about it. Okay, if our Outies are up there severing their brains, shit must have gotten pretty bad. Famine, plagues, et cetera. So what is a desperate humanity to do?",Helly
294,00:38:46,Helly,Populate the sea?,Dylan
295,00:38:47,Dylan,"Populate the sea. But first, they gotta send probes down to the sea to clean up all the deadly eels and shit, ’cause we can’t cohabitate with that. So, we send the probes down, they send us the data coded, we sense what’s eels, and then we tell the probes what to blow up.",Helly
296,00:39:08,Helly,This is the leading theory?,Dylan
297,00:39:11,Dylan,"Nah, Irv thinks we’re cutting swear words out of movies.",Helly
298,00:39:18,Mark,"But what is it? Like, what… what are we actually workin’ on down there?",Petey
299,00:39:24,Petey,"I don’t know. I thought without severance it would make more sense, but… They separate us from the other departments. We don’t even know how many there are. But I’ve been reintegrated for two weeks now. I’ve been mapping out the floor. I hid the original for you when I left.",Mark
300,00:40:20,Mark,You okay?,Petey
301,00:40:30,Petey,Sorry. Reintegration sickness.,Mark
302,00:40:36,Mark,Never heard of that one.,Petey
303,00:40:38,Petey,"Because I’m the first dipshit that’s ever had it. Plus, living in a cold-ass greenhouse doesn’t help, but I can’t go home.",Mark
304,00:40:49,Mark,"Okay, so what is it that happens down there that’s so bad?",Petey
305,00:40:57,Petey,There’s this room…We go in there when we don’t act right.,Mark
306,00:41:15,Mark,What is that?,Petey
307,00:41:23,Milchick (on tape),I’m afraid you’re not sorry.,Mark (on tape)
308,00:41:26,Mark (on tape),Please. I truly am. I’m sorry.,Milchick (on tape)
309,00:41:30,Milchick (on tape),Please read the statement again.,Mark (on tape)
310,00:41:33,Mark (on tape),"Forgive me for the harm I have caused this world. None may atone for my actions but me, and only in me shall their stain live on. I am thankful to have been caught, my fall cut short by those with wizened hands. All I can be is sorry, and that is all that I am.",Milchick (on tape)
311,00:41:56,Milchick (on tape),"I’m afraid you don’t mean it. Again, please.",Mark (on tape)
312,00:42:02,Mark (on tape),Forgive me for the harm I have caused this world. None may atone for my actions but me.,Milchick (on tape)
313,00:42:15,Mark,The fuck is that?,Petey
314,00:42:19,Petey,That’s the break room.,Mark
315,00:42:53,Burt,I’m… I’m sorry.,Irving
316,00:42:54,Irving,"No, I’m sorry, sir.",Burt
317,00:42:56,Burt,I didn’t think anybody was out here. I’m coming out from my session.,Irving
318,00:43:01,Irving,I was just going in. I was admiring the art while I wait.,Burt
319,00:43:07,Burt,That piece hung in the Perpetuity Wing for many years.,Irving
320,00:43:11,Irving,I know. And it broke my heart when they took it down.,Burt
321,00:43:14,Burt,It’s better here. It’s calming.,Irving
322,00:43:20,Irving,I’m Irving. Macrodata Refinement. Are you a department head?,Burt
323,00:43:25,Burt,"Well, Optics and Design. A two-person department, so, barely.",Irving
324,00:43:30,Irving,"So, this is your work?",Burt
325,00:43:32,Burt,We don’t paint them. We do hang them.,Irving
326,00:43:35,Irving,I loved that you did the Ambrose cycle in the team-building space last quarter. I’d never seen it.,Burt
327,00:43:43,Burt,"Well, it’s rare to meet a sophisticate. Most people only think of O&D when new handbook totes come in.",Irving
328,00:43:51,Irving,"Well, I love those too.",Burt
329,00:43:53,Burt,"Yeah? There’s new ones coming next month. Best design yet, in my view.",Irving
330,00:44:01,Irving,"Wow! Well, that’s all I’ll be thinking about until then.",Burt
331,00:44:06,Ms. Casey,Irving?,Irving
332,00:44:45,Ms. Casey,"All right, Irving. What I’d like to do is share with you some facts about your Outie. Because your Outie is an exemplary person, these facts should be very pleasing. Just relax your body and be open to the facts. Try to enjoy each equally. These facts are not to be shared outside this room. But for now, they’re yours to enjoy.",Irving
333,00:45:23,Ms. Casey,Your Outie is generous. Your Outie is fond of music and owns many records. Your Outie is a friend to children and to the elderly and the insane. Your Outie is strong and helped someone lift a heavy object. Your Outie attends many dances and is popular among the other attendees. Your Outie likes films and owns a machine that can play them. Your Outie is splendid and can swim gracefully and well.,Irving
334,00:46:10,Ms. Casey,"I’m sorry. Please try to enjoy each fact equally, and not show preference for any over the others. That’s ten points off. You have 90 points remaining.",Irving
335,00:46:22,Irving,"Points?
Ms. Casey: Please don’t speak.",Ms. Casey
336,00:46:32,Ms. Casey,Your Outie won a game two weeks ago. Your Outie values water. A photo of your Outie with a trophy was once in a newspaper. Your Outie has no fear of muggers or knaves. Your Outie likes the sound of radar. Your Outie is skilled at kissing and lovemaking.,Irving
337,00:47:05,Ms. Casey,I’m sorry. Please don’t respond to any specific fact. That’s ten points off.,Irving
338,00:47:11,Irving,"I was just…
Ms. Casey: Please don’t speak further,",Ms. Casey
339,00:47:14,Ms. Casey,or all remaining points will be deducted and the wellness session will end.,Irving
340,00:47:35,Irving,Okay.,Ms. Casey
341,00:47:57,Helly,"Is it just the elevators?
Dylan: What?",Dylan
342,00:47:59,Helly,With the code detectors. Or is it the stairwells too?,Dylan
343,00:48:01,Dylan,Jesus. Stairwells too. Why?,Helly
344,00:48:03,Helly,"If no one accepts the resignations, what makes you think they’re being delivered at all?",Dylan
345,00:48:07,Dylan,You gotta let the info-smuggling notion go.,Helly
