timestamp,speaker,text
00:00:57,Doctor,Do you have them?
00:01:16,Doctor,Thank you.
00:03:58,Mark,Hey.
00:03:59,Devon,Hey. How was the weekend thing?
00:04:01,Mark,"Good, I guess. Although my innie fell off a rope, apparently."
00:04:05,Devon,A rope? Are you hurt?
00:04:09,Mark,"No, I just got a little wet, that's all."
00:04:11,Devon,"Jesus, it's like it never ends with these guys. Do you know what the fuck actually happened?"
00:04:15,Mark,I have no idea.
00:04:17,Devon,"Fuck. Well, how's the old “burning shit into your eyeballs” thing going?"
00:04:25,Mark,I still can't get it to last long enough.
00:04:28,Devon,"Okay. So, what do we do?"
00:04:31,Mark,"Just keep trying, I guess."
00:04:34,Devon,Do you have any other ideas?
00:04:40,Mark,"Hey, I'm sorry. I gotta get to work."
00:04:42,Devon,All right. Bye.
00:04:45,Mark,Yeah. Bye. Hey.
00:04:45,Reghabi,You need to get your dryer fixed.
00:04:49,Mark,"Yeah. Or you could just, like, not live here."
00:04:52,Reghabi,I can't keep coming in and out.
00:04:56,Mark,You think they're watching us?
00:04:58,Reghabi,Depends on how dumb you've played it.
00:05:02,Mark,"Hey, when do we keep going?"
00:05:04,Reghabi,Maybe tonight. I'll decide later.
00:05:06,Mark,'Cause I haven't remembered anything else.
00:05:09,Reghabi,"Right. Well, maybe your innie has."
00:05:48,Drummond,You took the rest of the weekend to recover?
00:05:51,Helena,I'm fine. Will I be updating Father later? He should hear it from me.
00:06:06,Drummond,We have decided to spare him knowledge of this contretemps.
00:06:17,Helena,"Well, please let him know that his daughter is alive and well."
00:06:20,Drummond,The medical team says your tempers will rebalance quickly.
00:06:25,Helena,Good to hear.
00:06:26,Drummond,Some residual trauma is to be expected after such an ordeal. Perhaps we could arrange another obligement session this evening.
00:06:36,Helena,I said I'm fine.
00:06:38,Natalie,"We're close, Helena. What's he at, 78%?"
00:06:43,Drummond,Eighty-one. As of Friday.
00:06:47,Natalie,It won't be much longer. You can do this.
00:06:53,Helena,I'm not going back down there.
00:06:56,Natalie,It won't be you. It will be your innie.
00:07:00,Helena,My innie who tried to kill me? And then the other one tried to kill me. They're fucking animals. I'll just fake it again.
00:07:19,Natalie,We can't take that chance.
00:07:21,Drummond,We need to clean this up. Milchick's many errors this weekend have forced our hand.
00:07:28,Helena,And Father approves?
00:07:32,Drummond,Father encouraged it.
00:07:38,Natalie,It's a risk. We know this. But there is no other solution. Mark S. won't work without her.
00:07:49,Drummond,And the work is mysterious and important. So we must give him her.
00:08:01,Natalie,The Board appreciates your sacrifice.
00:08:33,Ms. Huang,"Good morning, Helly R."
00:08:37,Helly,Who the fuck are you?
00:08:44,Ms. Huang,I'm Miss Huang.
00:08:48,Helly,What the hell?
00:08:50,Ms. Huang,Please follow me. Mr. Milchick will explain.
00:09:24,Helly,Hey.
00:09:24,Mark,Hey.
00:09:26,Mark,Is she…
00:09:26,Ms Huang,Her innie.
00:09:31,Milchick,MDR. Together again. Come on in.
00:09:37,Helly,"I need to know what's going on. Like, right now."
00:09:40,Dylan,Where's Irving?
00:09:42,Helly,And why was he trying to drown me?
00:09:43,Dylan,'Cause you're a fucking Eagan.
00:09:45,Mark,Was she spying on us?
00:09:45,Helly,"Wait, what?"
00:09:48,Dylan,The whole time.
